id,size,weight,departure_time,type,slot
VALID_5617_960A,20,15.2,2026-04-24,import,A-010-B-05
VALID_5645_D813,20,41.2,04/14/2026 19:18,export,D-004-C-02
FMT_7983_6B69,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_3990_5737,20,23.5,04/16/2026 19:18,export,D-018-C-04
VALID_7665_7745,40,41.5,2026-04-14T19:18:40.676699,transshipment,D-001-C-02
VALID_1011_8082,40,32.4,2026-04-12,transshipment,B-009-C-04
VALID_5303_9A27,20,17.4,2026-04-23,import,E-018-C-02
VALID_7878_0C40,40,35.1,2026-04-15T19:18:40.691832,export,C-017-B-03
VALID_8304_C5B4,40,9.5,04/14/2026 19:18,export,B-020-B-01
PAST_8241_C7A2,20,12.0,2026-03-30 19:18:40,import,P-001-P-01
VALID_5920_1EF6,20,26.8,2026-04-15 19:18:40,export,E-020-B-04
VALID_2036_D714,20,9.8,04/25/2026 19:18,import,E-010-C-02
SIZE_9335_9229,45,25.0,2026-04-16T19:18:40.696505,transshipment,X-003-X-03
VALID_8006_4CA0,20,31.6,04/24/2026 19:18,import,A-013-B-03
LOW_W_1089_D72E,20,0.5,04/16/2026 19:18,import,X-001-X-01
VALID_5007_137C,40,33.0,04/12/2026 19:18,transshipment,D-007-C-04
VALID_2632_CC05,20,31.2,2026-04-15T19:18:40.670740,export,B-004-C-05
PAST_8992_B2EC,20,12.0,2026-04-03,import,P-001-P-01
VALID_8735_27E8,40,31.2,2026-04-16,export,D-008-B-03
VALID_9164_EA21,20,6.5,04/25/2026 19:18,import,D-009-B-02
VALID_6438_4867,20,16.3,2026-04-12,transshipment,E-016-B-02
VALID_9400_7505,20,10.0,04/17/2026 19:18,export,A-006-A-03
VALID_9124_CD9D,20,10.3,2026-04-18 19:18:40,export,A-016-B-02
VALID_3290_8836,40,8.1,2026-04-18,export,A-003-C-03
VALID_4509_F279,40,6.9,04/15/2026 19:18,export,A-019-C-01
VALID_7195_5EC1,40,20.2,2026-04-26T19:18:40.688651,import,A-015-A-02
VALID_1510_6C11,40,28.2,2026-04-19T19:18:40.684511,export,C-012-A-03
LOW_W_4600_CCCB,20,0.5,2026-04-16,import,X-001-X-01
VALID_8351_20AB,40,43.4,2026-04-17,import,D-008-B-02
LOW_W_6840_9334,20,0.5,2026-04-16,import,X-001-X-01
VALID_2956_13FE,40,24.0,2026-04-12,transshipment,B-017-C-03
VALID_8955_865C,20,17.7,2026-04-14,transshipment,E-008-A-02
VALID_8087_2983,40,5.8,04/26/2026 19:18,import,B-009-B-01
VALID_5433_9713,40,22.4,2026-04-14,export,D-006-A-01
VALID_2892_B443,20,23.2,04/13/2026 19:18,transshipment,E-010-A-01
VALID_6664_9BE7,20,12.6,2026-04-13,transshipment,A-016-C-04
VALID_4689_592A,20,10.1,2026-04-21T19:18:40.669818,import,A-015-B-02
VALID_4299_16CE,20,35.0,2026-04-15,export,D-018-A-03
VALID_9726_DF20,40,18.8,04/20/2026 19:18,import,D-015-C-01
VALID_7480_7226,20,39.6,2026-04-17T19:18:40.682475,import,B-006-B-02
PAST_7165_806C,20,12.0,04/01/2026 19:18,import,P-001-P-01
VALID_7834_8EBF,40,8.7,2026-04-16 19:18:40,import,E-008-A-02
VALID_3067_1817,40,16.6,2026-04-22 19:18:40,import,D-017-A-03
VALID_2070_A234,40,31.9,04/15/2026 19:18,export,E-001-C-04
VALID_3713_ED1F,20,22.7,2026-04-16T19:18:40.678718,export,D-016-C-04
VALID_4022_3160,40,44.8,2026-04-17,export,A-001-C-05
NULL_3526_BDB2,,15.0,2026-04-16 19:18:40,import,Z-000-Z-00
VALID_7211_74F0,20,41.2,2026-04-19,import,D-007-C-01
VALID_1066_40BD,40,4.0,2026-04-19 19:18:40,export,D-015-C-05
VALID_8431_9E27,40,42.2,2026-04-13,transshipment,D-008-B-05
TYPE_3842_B1CF,20,10.0,2026-04-16 19:18:40,lost_cargo,X-004-X-04
VALID_8219_4FC5,20,36.9,04/12/2026 19:18,transshipment,C-009-A-05
VALID_5322_6DBD,40,23.6,2026-04-17 19:18:40,import,C-018-B-02
VALID_7400_5F7E,20,3.8,2026-04-19 19:18:40,export,B-019-C-01
VALID_7961_09E0,20,36.1,2026-04-13T19:18:40.689551,transshipment,A-005-C-04
DUP_7970_EB59,20,20.0,04/16/2026 19:18,import,D-000-D-00
VALID_8796_29F7,40,20.0,2026-04-17 19:18:40,export,E-014-B-03
VALID_7143_B2BF,20,9.7,2026-04-14T19:18:40.692379,export,A-002-C-03
SIZE_1845_871D,45,25.0,2026-04-16 19:18:40,transshipment,X-003-X-03
VALID_3207_33B8,40,12.1,04/16/2026 19:18,export,E-003-C-02
VALID_2047_9878,40,44.8,04/14/2026 19:18,export,B-014-A-03
PAST_9081_555B,20,12.0,2026-03-29,import,P-001-P-01
VALID_6442_2CFF,20,29.2,2026-04-12,transshipment,D-014-B-04
VALID_5338_5272,40,42.0,2026-04-17 19:18:40,export,B-001-A-05
VALID_8970_F4F1,40,8.6,2026-04-12 19:18:40,transshipment,C-008-C-04
VALID_6339_3409,20,41.9,2026-04-13,transshipment,A-017-B-03
VALID_7781_D71C,20,34.4,2026-04-19T19:18:40.688301,export,C-015-A-02
VALID_5435_6597,40,26.8,2026-04-24 19:18:40,import,D-011-B-01
VALID_7145_B46A,40,10.1,2026-04-14 19:18:40,transshipment,E-016-C-02
VALID_1780_04E1,20,30.3,04/17/2026 19:18,import,C-010-A-03
PAST_7878_187B,20,12.0,2026-03-28 19:18:40,import,P-001-P-01
FMT_7535_BB0A,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_4040_DC51,40,25.6,2026-04-14T19:18:40.678969,transshipment,B-014-A-05
VALID_6936_D72F,40,8.0,2026-04-14 19:18:40,export,C-004-C-01
FMT_4158_F131,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_6267_C9BF,20,4.0,2026-04-16,export,B-013-C-03
VALID_1198_33AB,20,24.0,2026-04-19 19:18:40,import,C-016-C-05
VALID_5107_5983,20,12.6,04/16/2026 19:18,export,A-012-B-05
VALID_3044_32B4,40,10.8,2026-04-14 19:18:40,transshipment,D-004-A-02
FMT_1689_58C5,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
NULL_9455_B6CF,,15.0,2026-04-16T19:18:40.694155,import,Z-000-Z-00
VALID_3735_CB00,40,18.0,04/20/2026 19:18,import,E-010-C-04
PAST_8563_45E2,20,12.0,2026-03-15,import,P-001-P-01
FMT_5856_C76A,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_6927_2B1D,20,42.8,04/15/2026 19:18,export,C-019-C-03
PAST_4146_4AC1,20,12.0,2026-04-05,import,P-001-P-01
VALID_8111_A16D,20,22.0,2026-04-14,transshipment,A-018-B-04
VALID_4399_B239,40,44.1,2026-04-13T19:18:40.683283,transshipment,C-020-A-03
SIZE_1412_5C06,45,25.0,04/16/2026 19:18,transshipment,X-003-X-03
VALID_7350_C29A,40,5.6,04/18/2026 19:18,import,A-006-C-01
VALID_8811_4B6A,40,12.6,2026-04-19 19:18:40,export,E-015-C-05
VALID_2345_5A61,20,26.8,2026-04-16,import,C-004-A-04
FMT_7938_495D,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_4727_ED38,40,42.1,2026-04-16 19:18:40,export,C-013-A-04
TYPE_2259_8115,20,10.0,04/16/2026 19:18,lost_cargo,X-004-X-04
VALID_2665_B26E,20,20.4,2026-04-19,import,D-015-C-03
DUP_3714_BCF7,40,20.0,2026-04-16,import,D-000-D-00
VALID_3406_E671,40,36.4,2026-04-18T19:18:40.673306,export,B-011-A-01
VALID_8661_8292,40,10.4,2026-04-18T19:18:40.683587,export,E-003-B-01
VALID_4206_F096,40,14.6,2026-04-25T19:18:40.689389,import,B-005-C-02
PAST_3335_38A3,20,12.0,2026-04-09,import,P-001-P-01
VALID_4860_CD64,20,19.3,2026-04-14T19:18:40.686795,transshipment,D-005-A-03
VALID_8586_7219,20,9.9,2026-04-12 19:18:40,transshipment,D-008-B-01
FMT_6081_CA62,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_4392_D7DB,20,31.3,2026-04-14 19:18:40,export,E-018-A-05
VALID_7787_F1F9,20,13.6,04/26/2026 19:18,import,C-003-A-02
VALID_4068_D669,40,29.6,2026-04-16T19:18:40.671938,import,B-016-B-02
VALID_5173_3F3B,40,35.0,2026-04-13 19:18:40,transshipment,A-005-C-04
VALID_5282_4D6D,40,4.1,2026-04-14 19:18:40,transshipment,B-008-C-04
VALID_9826_0902,20,33.6,2026-04-15,export,A-015-A-05
FMT_4890_3071,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_4202_C59C,40,20.0,2026-04-18 19:18:40,import,E-003-C-02
VALID_4601_65F1,40,44.8,04/19/2026 19:18,export,C-005-A-01
VALID_2611_B764,20,5.3,04/20/2026 19:18,import,B-010-C-03
LOW_W_2871_D7AE,20,0.5,2026-04-16,import,X-001-X-01
PAST_7581_AAE5,20,12.0,2026-04-01 19:18:40,import,P-001-P-01
HIGH_W_8439_FEA6,40,150.0,2026-04-16,export,X-002-X-02
VALID_8334_DFD8,20,12.4,2026-04-19 19:18:40,import,C-013-C-04
VALID_8631_4687,20,22.7,2026-04-12 19:18:40,transshipment,E-020-C-04
VALID_2613_CFB1,40,41.2,2026-04-12,transshipment,C-002-A-04
VALID_1027_918A,40,26.8,2026-04-19,import,E-007-C-05
VALID_2638_811D,20,3.0,2026-04-16T19:18:40.676626,export,D-004-A-05
VALID_2728_D2AB,40,15.9,2026-04-12T19:18:40.692334,transshipment,B-001-A-02
PAST_4281_1DF0,20,12.0,04/09/2026 19:18,import,P-001-P-01
VALID_9541_4705,40,37.4,04/18/2026 19:18,export,E-001-B-05
NULL_2044_8B31,20,15.0,,import,Z-000-Z-00
VALID_6916_6DC2,40,42.9,2026-04-12T19:18:40.677309,transshipment,B-006-B-02
VALID_4959_45EE,20,39.0,2026-04-23,import,C-015-B-02
VALID_4496_D736,20,33.0,04/26/2026 19:18,import,E-007-B-02
NULL_1072_057B,,15.0,2026-04-16 19:18:40,import,Z-000-Z-00
VALID_4501_A180,40,22.0,2026-04-12,transshipment,E-020-C-05
VALID_6804_B82E,20,43.2,2026-04-13T19:18:40.680937,transshipment,E-008-B-03
DUP_3362_5E8E,40,20.0,2026-04-16T19:18:40.694768,import,D-000-D-00
VALID_6039_1F60,40,28.7,2026-04-15,export,C-002-A-05
VALID_4797_4276,20,22.6,2026-04-21T19:18:40.677874,import,A-015-A-03
VALID_5049_F5BF,40,19.1,04/16/2026 19:18,export,A-010-B-04
VALID_4202_084E,20,38.9,2026-04-25T19:18:40.692200,import,B-001-B-04
NULL_2259_C362,20,15.0,,import,Z-000-Z-00
VALID_1230_8E40,40,22.3,2026-04-17 19:18:40,export,C-004-B-04
VALID_5728_ABF7,20,17.1,2026-04-20T19:18:40.672433,import,D-020-C-03
VALID_6394_1686,20,44.9,2026-04-23 19:18:40,import,B-019-C-05
VALID_5703_F849,20,44.9,2026-04-14 19:18:40,export,A-014-C-03
VALID_6238_0637,20,5.7,2026-04-13,transshipment,B-002-B-02
PAST_6226_ACBD,20,12.0,2026-04-08T19:18:40.697802,import,P-001-P-01
VALID_4493_C916,40,41.8,04/13/2026 19:18,transshipment,E-012-A-01
VALID_2069_2985,40,26.3,2026-04-16T19:18:40.689987,export,B-015-C-05
VALID_5944_3B8A,20,29.6,04/16/2026 19:18,import,C-011-A-03
VALID_7153_54B1,20,19.5,2026-04-22,import,B-004-A-03
PAST_3920_74F4,20,12.0,2026-03-16,import,P-001-P-01
VALID_7848_0D09,20,25.7,2026-04-14T19:18:40.676512,transshipment,A-007-C-05
VALID_1535_1C35,40,41.8,04/12/2026 19:18,transshipment,D-001-A-04
VALID_6968_3844,20,10.4,04/12/2026 19:18,transshipment,B-018-C-05
VALID_7306_AAAF,20,7.9,2026-04-12T19:18:40.673577,transshipment,B-002-A-04
FMT_9664_198F,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
FMT_7573_D9E2,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_2830_321A,20,5.0,2026-04-12T19:18:40.674550,transshipment,E-008-B-05
FMT_8606_9CE3,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
TYPE_2200_A817,20,10.0,2026-04-16T19:18:40.696521,lost_cargo,X-004-X-04
SIZE_4396_AB62,45,25.0,2026-04-16T19:18:40.696639,transshipment,X-003-X-03
VALID_4614_DF54,40,23.6,2026-04-15T19:18:40.673033,export,C-015-C-01
VALID_2030_C110,20,13.5,2026-04-13 19:18:40,transshipment,A-017-B-05
PAST_5081_9B59,20,12.0,2026-03-17T19:18:40.697541,import,P-001-P-01
VALID_3748_B9C9,20,7.6,2026-04-22,import,D-013-C-02
,20,15.0,2026-04-16 19:18:40,import,Z-000-Z-00
VALID_3465_1F7B,40,26.5,2026-04-16 19:18:40,import,B-002-B-05
VALID_9859_985C,20,35.2,04/24/2026 19:18,import,C-001-B-05
VALID_1340_01C9,40,10.4,2026-04-19 19:18:40,export,D-002-C-01
VALID_7599_9AF6,40,6.8,2026-04-18,import,A-019-B-03
VALID_5767_9325,20,27.0,2026-04-14T19:18:40.672389,transshipment,D-001-B-05
,20,15.0,2026-04-16 19:18:40,import,Z-000-Z-00
VALID_6236_FE4A,20,25.3,2026-04-19,import,B-011-C-03
HIGH_W_3813_98B6,40,150.0,2026-04-16 19:18:40,export,X-002-X-02
DUP_7642_CE7B,40,20.0,2026-04-16,import,D-000-D-00
VALID_6367_AC04,20,22.8,2026-04-15,export,B-001-C-04
VALID_4449_0240,40,20.6,2026-04-16 19:18:40,import,D-010-C-01
FMT_7695_4543,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_3096_1BE0,40,37.0,04/14/2026 19:18,transshipment,D-006-C-01
VALID_2495_1C65,40,16.1,04/19/2026 19:18,export,D-001-A-03
FMT_5415_9FA9,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_3165_AD78,40,39.3,04/14/2026 19:18,transshipment,C-015-B-04
DUP_8860_8C7F,20,20.0,04/16/2026 19:18,import,D-000-D-00
VALID_3961_4793,20,12.5,2026-04-12 19:18:40,transshipment,D-017-A-02
VALID_4041_00E1,40,15.6,2026-04-18,import,D-012-A-02
VALID_8493_215C,20,4.8,2026-04-16T19:18:40.689908,export,A-006-B-02
VALID_7878_A5A2,20,41.7,04/14/2026 19:18,transshipment,B-019-B-05
FMT_9031_4410,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_7100_8881,40,16.4,2026-04-22T19:18:40.681973,import,A-004-B-05
TYPE_3616_06BB,20,10.0,2026-04-16 19:18:40,lost_cargo,X-004-X-04
VALID_7750_1536,20,21.2,2026-04-17,import,E-013-A-03
VALID_4637_56C3,40,41.3,2026-04-15,export,C-017-A-05
VALID_4160_0BA4,40,37.8,2026-04-19T19:18:40.686470,export,C-011-B-05
VALID_6386_911C,20,4.8,04/19/2026 19:18,import,D-020-A-02
VALID_6162_1905,20,40.3,04/26/2026 19:18,import,C-012-B-02
DUP_6822_FE42,20,20.0,2026-04-16T19:18:40.694640,import,D-000-D-00
VALID_1465_4EB7,40,17.8,2026-04-13 19:18:40,transshipment,B-003-C-02
VALID_4154_9BE6,20,29.8,2026-04-16 19:18:40,export,B-015-B-01
DUP_2255_7D78,20,20.0,2026-04-16T19:18:40.694870,import,D-000-D-00
VALID_4450_7003,40,2.6,04/24/2026 19:18,import,C-016-A-03
VALID_7826_D537,40,8.7,2026-04-16 19:18:40,export,A-013-C-05
VALID_6697_5057,20,5.5,2026-04-21,import,A-008-C-01
VALID_4691_034A,40,9.5,2026-04-14 19:18:40,export,C-016-B-03
TYPE_4430_A915,20,10.0,2026-04-16,lost_cargo,X-004-X-04
VALID_9212_CECA,40,6.1,2026-04-13,transshipment,D-016-A-02
FMT_2510_D4F2,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_7688_C48E,20,34.3,2026-04-12T19:18:40.681754,transshipment,E-007-B-01
VALID_5638_F4D5,40,13.4,2026-04-17,export,A-014-A-02
VALID_9445_DBEB,20,13.2,04/18/2026 19:18,import,D-004-C-05
VALID_3197_FFDE,40,2.5,04/18/2026 19:18,export,E-006-B-03
VALID_6168_EC39,20,45.0,2026-04-14 19:18:40,transshipment,B-002-B-03
VALID_4033_AE27,20,17.5,2026-04-17T19:18:40.679642,export,E-020-C-02
VALID_3960_0E1D,40,10.8,2026-04-14,export,D-015-C-04
VALID_5644_5B4D,20,44.7,04/18/2026 19:18,export,B-016-A-03
VALID_8804_384F,20,34.8,2026-04-12,transshipment,C-020-C-01
VALID_7169_DD92,20,14.3,2026-04-26T19:18:40.671087,import,D-005-C-02
VALID_1035_E617,20,6.2,2026-04-19T19:18:40.681407,export,C-015-A-04
NULL_9718_BAE4,20,15.0,,import,Z-000-Z-00
VALID_7489_41DE,40,10.3,04/24/2026 19:18,import,C-010-C-03
VALID_4871_695A,20,37.3,2026-04-17T19:18:40.680984,import,C-012-B-04
DUP_7642_CE7B,40,20.0,2026-04-16,import,D-000-D-00
VALID_8670_5A6B,40,22.1,2026-04-17,export,D-020-B-03
NULL_4342_4440,,15.0,2026-04-16 19:18:40,import,Z-000-Z-00
NULL_3652_82D9,20,15.0,,import,Z-000-Z-00
VALID_6894_3ED9,40,20.4,2026-04-15T19:18:40.670033,export,E-008-A-02
VALID_8565_64C8,20,22.4,04/22/2026 19:18,import,D-005-B-03
VALID_8786_92D6,20,37.3,2026-04-14T19:18:40.673392,transshipment,B-018-C-01
VALID_8957_3667,20,43.9,04/18/2026 19:18,export,B-013-A-05
VALID_6895_E429,40,22.0,04/18/2026 19:18,import,A-005-C-03
TYPE_4300_FD92,20,10.0,2026-04-16T19:18:40.696278,lost_cargo,X-004-X-04
VALID_7470_A1B0,40,17.9,2026-04-13 19:18:40,transshipment,B-005-A-02
FMT_1291_EBE2,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
PAST_6358_3060,20,12.0,2026-03-26T19:18:40.697557,import,P-001-P-01
VALID_2506_0199,20,39.3,2026-04-18 19:18:40,import,B-015-A-01
FMT_6719_4070,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_6042_0C77,20,12.9,2026-04-17 19:18:40,export,C-003-B-05
VALID_3500_FF07,40,3.7,04/20/2026 19:18,import,B-009-B-04
VALID_8596_8AF6,20,38.1,2026-04-14T19:18:40.671743,transshipment,D-013-C-02
VALID_7059_504A,40,15.7,2026-04-13 19:18:40,transshipment,A-007-A-04
VALID_3135_A771,40,33.0,2026-04-19,export,B-014-B-01
VALID_9977_3867,40,18.7,2026-04-19T19:18:40.686663,import,C-012-A-05
PAST_7404_BE10,20,12.0,2026-04-08 19:18:40,import,P-001-P-01
VALID_5291_8BD3,20,42.2,2026-04-22,import,B-007-C-02
NULL_6848_DBDC,20,,2026-04-16T19:18:40.694220,import,Z-000-Z-00
VALID_9619_1FA9,20,39.2,2026-04-12 19:18:40,transshipment,D-009-C-05
VALID_1709_3C77,20,7.0,04/19/2026 19:18,import,B-008-B-05
PAST_1273_DFE8,20,12.0,03/30/2026 19:18,import,P-001-P-01
VALID_8779_AB6D,40,23.7,2026-04-14,transshipment,E-010-B-01
VALID_4288_5310,20,5.1,2026-04-16T19:18:40.686179,export,C-018-B-03
VALID_7068_003C,40,25.4,2026-04-17,export,B-005-C-01
NULL_4105_DB4E,20,,2026-04-16T19:18:40.693449,import,Z-000-Z-00
VALID_7533_B8A7,40,34.3,2026-04-17 19:18:40,export,B-016-C-05
VALID_5594_5241,40,41.8,2026-04-18,export,A-014-C-02
DUP_7256_256C,20,20.0,2026-04-16 19:18:40,import,D-000-D-00
VALID_1439_D462,20,15.0,2026-04-13T19:18:40.678934,transshipment,C-009-B-05
VALID_4355_A05F,20,42.3,2026-04-16,export,A-001-B-02
DUP_1186_9D6C,40,20.0,2026-04-16T19:18:40.694926,import,D-000-D-00
VALID_3547_E249,40,17.5,04/14/2026 19:18,transshipment,D-007-C-05
VALID_6311_D7C9,20,41.0,2026-04-19,export,D-009-C-01
VALID_3779_F384,20,44.5,2026-04-19,export,E-019-A-04
VALID_4933_B9F1,20,43.4,04/17/2026 19:18,export,A-020-B-02
VALID_6574_2FF5,20,41.3,2026-04-20 19:18:40,import,A-019-B-01
NULL_5559_593D,20,15.0,,import,Z-000-Z-00
VALID_4932_1A40,40,7.9,2026-04-22 19:18:40,import,A-001-A-04
VALID_9987_6F72,40,37.0,2026-04-14T19:18:40.684916,transshipment,D-018-A-01
PAST_6092_DDFC,20,12.0,2026-04-05T19:18:40.697898,import,P-001-P-01
DUP_9186_F60E,20,20.0,04/16/2026 19:18,import,D-000-D-00
VALID_2765_9AFD,40,26.6,04/13/2026 19:18,transshipment,B-006-A-02
FMT_8654_5E41,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
FMT_6135_3FED,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
NULL_6236_5CD2,20,,2026-04-16,import,Z-000-Z-00
VALID_7665_9E93,40,15.5,2026-04-18 19:18:40,export,C-003-B-01
VALID_8054_2E11,20,34.8,2026-04-23 19:18:40,import,E-013-C-05
PAST_7974_80FF,20,12.0,03/18/2026 19:18,import,P-001-P-01
NULL_4797_9041,,15.0,2026-04-16,import,Z-000-Z-00
NULL_9871_8FFA,20,,04/16/2026 19:18,import,Z-000-Z-00
VALID_8370_74BB,40,11.0,2026-04-19,export,E-003-C-05
VALID_9237_581D,20,28.6,2026-04-20 19:18:40,import,A-002-B-03
FMT_1962_3BA0,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_4672_551A,40,31.4,2026-04-18 19:18:40,export,D-006-C-04
VALID_9251_B4CF,20,7.2,2026-04-22T19:18:40.678567,import,D-009-C-02
VALID_5787_371C,40,14.0,04/12/2026 19:18,transshipment,B-015-A-01
VALID_2381_0A9F,40,6.1,2026-04-14,transshipment,D-015-A-04
VALID_6252_0C78,20,27.0,2026-04-14T19:18:40.678706,transshipment,C-010-C-03
VALID_1368_2B98,20,9.1,2026-04-25,import,D-019-B-02
FMT_1620_9753,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_2209_6AC5,40,27.0,04/17/2026 19:18,export,B-007-B-04
VALID_7091_C1E6,40,29.9,04/23/2026 19:18,import,C-013-C-03
DUP_7198_52C7,20,20.0,2026-04-16,import,D-000-D-00
VALID_9750_E17A,40,3.5,2026-04-20,import,A-006-C-03
VALID_2616_39B2,40,31.5,04/12/2026 19:18,transshipment,D-007-C-03
SIZE_3839_0762,45,25.0,04/16/2026 19:18,transshipment,X-003-X-03
DUP_2319_2D75,40,20.0,2026-04-16T19:18:40.694701,import,D-000-D-00
VALID_1499_6B7C,40,10.9,04/26/2026 19:18,import,C-011-C-04
PAST_8194_5D88,20,12.0,2026-03-25,import,P-001-P-01
VALID_8011_7348,40,28.6,2026-04-14T19:18:40.677232,transshipment,C-005-B-04
VALID_9020_FCE8,20,23.0,2026-04-13,transshipment,B-012-B-01
VALID_1144_ECFF,20,36.4,04/22/2026 19:18,import,C-007-B-04
VALID_4865_668E,20,43.4,2026-04-14T19:18:40.674420,transshipment,A-001-C-01
VALID_4676_C01E,20,20.2,04/16/2026 19:18,import,C-001-B-01
PAST_4629_A052,20,12.0,04/03/2026 19:18,import,P-001-P-01
VALID_6711_FDE8,20,4.6,2026-04-17 19:18:40,import,C-003-C-02
VALID_7750_1129,40,30.4,04/19/2026 19:18,export,C-005-B-03
VALID_2145_ACB5,40,12.6,2026-04-14,export,E-020-C-03
VALID_4243_124D,40,37.5,2026-04-13 19:18:40,transshipment,D-002-C-04
PAST_6737_B810,20,12.0,2026-03-30T19:18:40.697760,import,P-001-P-01
FMT_3201_361B,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_8571_B650,40,30.0,2026-04-18T19:18:40.679969,export,C-018-B-02
VALID_9939_E93B,40,7.5,04/25/2026 19:18,import,A-010-A-02
VALID_1665_605D,40,10.8,2026-04-12 19:18:40,transshipment,B-017-A-04
VALID_9559_A9E7,20,44.5,2026-04-19 19:18:40,import,B-017-A-03
,20,15.0,04/16/2026 19:18,import,Z-000-Z-00
DUP_3936_D0F8,20,20.0,2026-04-16T19:18:40.694665,import,D-000-D-00
VALID_6537_2F86,40,27.0,2026-04-17 19:18:40,export,E-018-A-01
VALID_5396_FCD0,40,35.0,04/12/2026 19:18,transshipment,C-001-A-01
NULL_5143_B3F0,,15.0,2026-04-16 19:18:40,import,Z-000-Z-00
FMT_5101_3A37,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_8700_8E1D,40,36.8,04/18/2026 19:18,export,E-002-B-02
NULL_5772_9EA1,20,15.0,,import,Z-000-Z-00
VALID_9057_B814,20,40.7,2026-04-12,transshipment,E-018-A-01
LOW_W_6396_2DC4,20,0.5,2026-04-16T19:18:40.696404,import,X-001-X-01
VALID_8905_8672,40,38.4,2026-04-22 19:18:40,import,A-003-C-04
PAST_8656_4FBE,20,12.0,2026-04-06,import,P-001-P-01
VALID_1551_B0F8,20,16.2,2026-04-26,import,E-016-B-02
VALID_9710_06D2,20,29.4,2026-04-21 19:18:40,import,D-008-C-04
VALID_6448_C90A,20,20.3,2026-04-23 19:18:40,import,E-004-A-02
,20,15.0,04/16/2026 19:18,import,Z-000-Z-00
VALID_6110_5FEE,40,2.2,2026-04-12,transshipment,B-011-A-04
VALID_6361_7C06,40,15.8,2026-04-12 19:18:40,transshipment,A-010-B-01
VALID_6178_60D4,40,5.9,04/17/2026 19:18,export,C-002-B-02
VALID_2095_6BB6,20,13.7,2026-04-18T19:18:40.678602,export,B-004-B-05
VALID_7249_D9AC,40,33.5,2026-04-14T19:18:40.678527,transshipment,B-001-A-05
VALID_1620_E701,40,41.8,2026-04-18T19:18:40.691406,import,E-015-A-02
VALID_4299_4133,40,26.1,2026-04-15T19:18:40.682818,export,C-002-A-04
VALID_2335_6761,40,31.3,2026-04-24,import,D-004-A-03
VALID_9662_82D7,20,35.3,2026-04-14,transshipment,A-017-A-04
VALID_7948_7C5F,20,10.4,2026-04-23T19:18:40.669794,import,A-005-C-05
VALID_5090_4780,20,20.8,2026-04-14T19:18:40.671244,export,D-003-A-01
VALID_9948_781C,40,5.5,2026-04-14 19:18:40,export,C-011-A-01
VALID_8118_8E6B,20,19.1,2026-04-13 19:18:40,transshipment,E-004-B-02
VALID_1535_3F62,40,40.1,2026-04-25,import,C-008-B-02
FMT_2528_C71D,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_2390_EB8C,20,33.9,04/14/2026 19:18,export,C-016-A-04
,20,15.0,04/16/2026 19:18,import,Z-000-Z-00
VALID_3836_DA47,40,31.5,2026-04-14 19:18:40,transshipment,E-013-B-05
PAST_4728_91D3,20,12.0,2026-03-19 19:18:40,import,P-001-P-01
VALID_5965_2A44,40,11.0,04/12/2026 19:18,transshipment,D-010-C-02
PAST_4979_3761,20,12.0,2026-03-24 19:18:40,import,P-001-P-01
VALID_7267_BFF2,40,30.9,2026-04-13 19:18:40,transshipment,B-006-C-05
VALID_6170_095B,20,35.0,2026-04-18,import,A-011-A-05
NULL_2495_DFBC,20,,2026-04-16 19:18:40,import,Z-000-Z-00
PAST_4172_2385,20,12.0,03/27/2026 19:18,import,P-001-P-01
VALID_9237_EBBE,20,27.2,2026-04-12 19:18:40,transshipment,E-014-C-02
NULL_5929_A17A,20,15.0,,import,Z-000-Z-00
