id,size,weight,departure_time,type
NEW-0482,40,26.1,2026-04-21T19:00:00,import
NEW-0483,20,16.5,2026-04-13T21:00:00,import
NEW-0484,20,26.2,2026-04-29T01:00:00,import
NEW-0485,40,24.3,2026-05-04T08:00:00,export
NEW-0486,40,22.7,2026-04-25T02:00:00,export
NEW-0487,20,9.0,2026-04-19T15:00:00,transshipment
NEW-0488,40,21.3,2026-04-12T16:00:00,export
NEW-0489,20,12.7,2026-04-19T18:00:00,export
NEW-0490,40,10.5,2026-04-26T15:00:00,transshipment
NEW-0491,40,10.0,2026-05-07T05:00:00,transshipment
NEW-0492,40,16.0,2026-04-24T16:00:00,export
NEW-0493,20,11.0,2026-04-29T12:00:00,transshipment
NEW-0494,40,7.2,2026-04-18T19:00:00,transshipment
NEW-0495,40,14.6,2026-04-18T04:00:00,import
NEW-0496,40,5.8,2026-04-23T14:00:00,import
NEW-0497,40,14.0,2026-04-27T11:00:00,transshipment
NEW-0498,40,5.4,2026-04-14T10:00:00,transshipment
NEW-0499,20,22.5,2026-04-27T12:00:00,export
NEW-0500,40,26.0,2026-05-05T08:00:00,import
NEW-0501,20,22.0,2026-04-22T16:00:00,transshipment
NEW-0502,40,12.2,2026-04-29T05:00:00,export
NEW-0503,20,22.2,2026-04-30T11:00:00,import
NEW-0504,20,28.8,2026-04-11T11:00:00,import
NEW-0505,20,17.0,2026-05-09T12:00:00,export
NEW-0506,40,13.3,2026-04-15T06:00:00,import
NEW-0507,40,28.3,2026-04-13T16:00:00,transshipment
NEW-0508,20,17.5,2026-05-09T15:00:00,export
NEW-0509,20,16.6,2026-04-29T19:00:00,import
NEW-0510,20,13.5,2026-04-18T00:00:00,export
NEW-0511,40,13.3,2026-04-14T07:00:00,import
NEW-0512,40,9.0,2026-04-29T01:00:00,transshipment
NEW-0513,20,22.6,2026-04-14T16:00:00,transshipment
NEW-0514,40,24.8,2026-05-06T20:00:00,transshipment
NEW-0515,40,8.8,2026-05-10T09:00:00,import
NEW-0516,40,28.3,2026-04-17T12:00:00,import
NEW-0517,40,19.6,2026-04-27T13:00:00,import
NEW-0518,20,7.9,2026-04-25T08:00:00,transshipment
NEW-0519,40,7.7,2026-04-14T12:00:00,export
NEW-0520,20,15.0,2026-05-02T01:00:00,export
NEW-0521,20,21.0,2026-04-24T11:00:00,transshipment
NEW-0522,40,10.4,2026-04-16T21:00:00,import
NEW-0523,20,16.3,2026-04-27T04:00:00,export
NEW-0524,40,7.0,2026-04-18T09:00:00,export
NEW-0525,20,6.1,2026-04-22T01:00:00,export
NEW-0526,40,19.1,2026-05-01T14:00:00,import
NEW-0527,40,18.9,2026-05-01T14:00:00,transshipment
NEW-0528,20,18.0,2026-04-21T09:00:00,transshipment
NEW-0529,20,21.7,2026-04-11T12:00:00,transshipment
NEW-0530,20,25.0,2026-04-29T23:00:00,import
NEW-0531,40,18.3,2026-04-15T10:00:00,transshipment
NEW-0532,40,20.8,2026-04-24T06:00:00,import
NEW-0533,20,10.5,2026-04-28T21:00:00,export
NEW-0534,40,26.5,2026-04-27T23:00:00,import
NEW-0535,20,29.5,2026-04-30T09:00:00,import
NEW-0536,40,27.1,2026-04-25T07:00:00,import
NEW-0537,40,22.8,2026-05-06T16:00:00,export
NEW-0538,20,7.4,2026-04-12T15:00:00,export
NEW-0539,40,15.4,2026-04-16T07:00:00,export
NEW-0540,20,19.3,2026-04-14T08:00:00,transshipment
NEW-0541,20,20.2,2026-04-22T11:00:00,transshipment
NEW-0542,40,6.0,2026-05-08T16:00:00,transshipment
NEW-0543,20,13.7,2026-04-23T11:00:00,transshipment
NEW-0544,20,11.7,2026-04-12T02:00:00,transshipment
NEW-0545,40,9.4,2026-04-26T14:00:00,import
NEW-0546,20,23.7,2026-05-07T04:00:00,import
NEW-0547,40,11.2,2026-04-17T21:00:00,export
NEW-0548,40,6.5,2026-05-06T21:00:00,import
NEW-0549,20,6.7,2026-05-03T21:00:00,import
NEW-0550,40,12.2,2026-05-03T08:00:00,export
NEW-0551,40,6.7,2026-05-08T12:00:00,import
NEW-0552,20,20.5,2026-05-10T20:00:00,import
NEW-0553,20,15.8,2026-04-24T00:00:00,transshipment
NEW-0554,20,26.5,2026-04-18T23:00:00,import
NEW-0555,20,15.8,2026-04-24T22:00:00,export
NEW-0556,20,14.3,2026-04-14T08:00:00,transshipment
NEW-0557,40,5.5,2026-05-06T19:00:00,import
NEW-0558,20,6.7,2026-04-28T17:00:00,transshipment
NEW-0559,40,11.5,2026-04-22T21:00:00,export
NEW-0560,20,18.7,2026-04-11T00:00:00,export
NEW-0561,40,6.4,2026-05-09T08:00:00,export
NEW-0562,40,24.7,2026-04-13T12:00:00,export
NEW-0563,40,30.0,2026-04-27T06:00:00,import
NEW-0564,20,20.3,2026-04-30T08:00:00,export
NEW-0565,20,17.5,2026-05-10T04:00:00,transshipment
NEW-0566,40,5.9,2026-04-27T02:00:00,transshipment
NEW-0567,40,7.4,2026-04-13T09:00:00,import
NEW-0568,40,14.7,2026-04-12T15:00:00,import
NEW-0569,40,23.9,2026-05-06T23:00:00,export
NEW-0570,20,19.6,2026-05-06T08:00:00,export
NEW-0571,40,8.7,2026-04-20T14:00:00,transshipment
NEW-0572,20,28.7,2026-04-13T20:00:00,export
NEW-0573,40,27.5,2026-04-16T15:00:00,transshipment
NEW-0574,40,26.5,2026-04-27T04:00:00,transshipment
NEW-0575,20,20.5,2026-04-28T10:00:00,export
NEW-0576,20,24.3,2026-05-01T21:00:00,transshipment
NEW-0577,40,6.8,2026-05-03T19:00:00,import
NEW-0578,20,6.6,2026-04-17T15:00:00,export
NEW-0579,20,20.7,2026-04-21T06:00:00,import
NEW-0580,20,23.3,2026-05-04T20:00:00,export
NEW-0581,40,23.6,2026-05-02T15:00:00,export
NEW-0582,40,10.6,2026-04-13T06:00:00,import
NEW-0583,20,16.0,2026-04-15T14:00:00,import
NEW-0584,40,27.0,2026-04-28T18:00:00,import
NEW-0585,20,27.0,2026-04-23T09:00:00,transshipment
NEW-0586,20,14.3,2026-05-03T04:00:00,transshipment
NEW-0587,20,14.7,2026-04-28T03:00:00,export
NEW-0588,20,22.6,2026-05-02T23:00:00,export
NEW-0589,40,22.6,2026-04-16T03:00:00,transshipment
NEW-0590,40,8.1,2026-04-14T06:00:00,transshipment
NEW-0591,20,19.7,2026-05-04T22:00:00,import
NEW-0592,20,18.7,2026-05-05T14:00:00,export
NEW-0593,40,10.8,2026-04-23T09:00:00,import
NEW-0594,20,26.2,2026-05-03T02:00:00,transshipment
NEW-0595,40,25.2,2026-04-22T08:00:00,transshipment
NEW-0596,20,14.3,2026-05-02T18:00:00,export
NEW-0597,40,16.8,2026-04-13T09:00:00,export
NEW-0598,20,18.7,2026-04-24T14:00:00,transshipment
NEW-0599,40,16.7,2026-05-10T09:00:00,export
NEW-0600,40,17.5,2026-05-01T13:00:00,export
NEW-0601,40,29.9,2026-04-19T02:00:00,import
NEW-0602,40,25.7,2026-04-12T15:00:00,import
NEW-0603,20,15.2,2026-04-19T00:00:00,export
NEW-0604,40,13.6,2026-05-02T14:00:00,export
NEW-0605,40,15.4,2026-04-20T22:00:00,import
NEW-0606,20,29.0,2026-05-02T01:00:00,export
NEW-0607,40,8.7,2026-04-28T15:00:00,transshipment
NEW-0608,20,11.9,2026-04-12T11:00:00,transshipment
NEW-0609,40,30.0,2026-04-28T17:00:00,transshipment
NEW-0610,40,8.3,2026-05-07T17:00:00,transshipment
NEW-0611,40,23.6,2026-04-28T21:00:00,export
NEW-0612,40,25.0,2026-04-11T19:00:00,import
NEW-0613,20,23.1,2026-05-09T12:00:00,transshipment
NEW-0614,20,5.1,2026-05-03T19:00:00,transshipment
NEW-0615,40,6.2,2026-04-19T12:00:00,transshipment
NEW-0616,40,7.5,2026-04-15T12:00:00,transshipment
NEW-0617,40,14.8,2026-04-30T11:00:00,export
NEW-0618,40,23.8,2026-04-20T14:00:00,import
NEW-0619,20,13.7,2026-04-22T00:00:00,export
NEW-0620,40,13.7,2026-05-03T05:00:00,export
NEW-0621,40,26.8,2026-05-06T08:00:00,import
NEW-0622,40,8.2,2026-04-27T00:00:00,transshipment
NEW-0623,40,16.9,2026-05-04T01:00:00,export
NEW-0624,20,16.2,2026-04-13T20:00:00,transshipment
NEW-0625,20,27.1,2026-05-04T23:00:00,export
NEW-0626,40,26.9,2026-04-12T02:00:00,export
NEW-0627,20,26.4,2026-04-22T19:00:00,transshipment
NEW-0628,20,29.5,2026-04-18T18:00:00,export
NEW-0629,20,19.7,2026-04-28T08:00:00,transshipment
NEW-0630,40,22.0,2026-04-30T12:00:00,import
NEW-0631,20,27.5,2026-05-03T13:00:00,export
NEW-0632,20,20.3,2026-04-21T20:00:00,import
NEW-0633,40,11.6,2026-04-15T19:00:00,import
NEW-0634,20,8.1,2026-05-08T23:00:00,import
NEW-0635,40,13.8,2026-05-02T03:00:00,transshipment
NEW-0636,20,23.8,2026-04-11T10:00:00,import
NEW-0637,40,15.5,2026-04-14T21:00:00,import
NEW-0638,40,12.4,2026-04-24T11:00:00,import
NEW-0639,20,27.1,2026-05-05T12:00:00,import
NEW-0640,40,26.8,2026-05-02T20:00:00,transshipment
NEW-0641,40,20.3,2026-05-06T07:00:00,export
NEW-0642,40,28.3,2026-04-15T12:00:00,export
NEW-0643,40,28.5,2026-05-05T16:00:00,export
NEW-0644,20,12.3,2026-04-27T09:00:00,import
NEW-0645,20,16.2,2026-05-08T12:00:00,export
NEW-0646,40,12.1,2026-05-04T23:00:00,import
NEW-0647,20,20.1,2026-04-13T10:00:00,import
NEW-0648,40,11.4,2026-05-03T16:00:00,import
NEW-0649,40,7.9,2026-04-23T22:00:00,export
NEW-0650,20,23.0,2026-04-15T23:00:00,import
NEW-0651,40,29.4,2026-04-19T08:00:00,export
NEW-0652,20,27.8,2026-05-05T07:00:00,import
NEW-0653,20,23.0,2026-04-27T11:00:00,export
NEW-0654,40,11.0,2026-05-03T19:00:00,transshipment
NEW-0655,20,11.2,2026-05-04T05:00:00,export
NEW-0656,40,22.1,2026-04-17T13:00:00,export
NEW-0657,40,25.4,2026-05-01T11:00:00,import
NEW-0658,20,16.5,2026-04-21T00:00:00,import
NEW-0659,20,22.9,2026-05-08T02:00:00,import
NEW-0660,40,28.0,2026-04-19T05:00:00,import
NEW-0661,20,7.7,2026-04-12T13:00:00,transshipment
NEW-0662,40,29.7,2026-05-06T01:00:00,import
NEW-0663,40,6.8,2026-04-20T23:00:00,import
NEW-0664,40,13.2,2026-04-12T03:00:00,export
NEW-0665,20,9.4,2026-04-28T20:00:00,transshipment
NEW-0666,40,7.8,2026-04-12T18:00:00,import
NEW-0667,40,13.5,2026-04-12T08:00:00,import
NEW-0668,20,5.8,2026-05-02T00:00:00,transshipment
NEW-0669,40,11.2,2026-04-24T13:00:00,transshipment
NEW-0670,20,25.1,2026-04-15T01:00:00,export
NEW-0671,40,10.2,2026-04-29T20:00:00,export
NEW-0672,40,16.6,2026-04-13T06:00:00,import
NEW-0673,20,16.7,2026-04-28T22:00:00,transshipment
NEW-0674,40,28.5,2026-05-05T11:00:00,export
NEW-0675,20,13.2,2026-04-26T11:00:00,import
NEW-0676,40,16.0,2026-04-13T09:00:00,transshipment
NEW-0677,40,15.8,2026-04-18T07:00:00,transshipment
NEW-0678,20,15.1,2026-05-03T09:00:00,import
NEW-0679,40,5.2,2026-05-01T05:00:00,import
NEW-0680,40,24.2,2026-04-21T02:00:00,export
NEW-0681,40,21.8,2026-05-03T00:00:00,import
NEW-0682,40,23.6,2026-04-20T03:00:00,export
NEW-0683,40,21.7,2026-04-12T04:00:00,export
NEW-0684,20,22.0,2026-04-12T04:00:00,export
NEW-0685,20,21.5,2026-04-30T08:00:00,export
NEW-0686,20,29.2,2026-04-28T18:00:00,import
NEW-0687,20,9.7,2026-05-02T13:00:00,import
NEW-0688,20,23.1,2026-05-02T21:00:00,export
NEW-0689,20,22.1,2026-05-04T22:00:00,export
NEW-0690,40,13.9,2026-04-11T05:00:00,export
NEW-0691,20,14.5,2026-04-20T00:00:00,import
NEW-0692,20,8.2,2026-04-28T19:00:00,transshipment
NEW-0693,20,17.3,2026-04-26T01:00:00,import
NEW-0694,20,24.1,2026-05-09T06:00:00,export
NEW-0695,40,12.2,2026-05-10T01:00:00,export
NEW-0696,40,5.2,2026-05-01T17:00:00,export
NEW-0697,20,13.2,2026-04-25T07:00:00,transshipment
NEW-0698,40,21.4,2026-05-05T03:00:00,import
NEW-0699,20,5.9,2026-04-21T20:00:00,export
NEW-0700,40,11.3,2026-04-20T08:00:00,import
NEW-0701,20,20.5,2026-04-16T06:00:00,export
NEW-0702,20,20.2,2026-05-06T21:00:00,transshipment
NEW-0703,40,14.1,2026-04-30T20:00:00,import
NEW-0704,40,11.1,2026-05-05T02:00:00,import
NEW-0705,20,10.5,2026-04-18T06:00:00,transshipment
NEW-0706,40,22.4,2026-04-21T18:00:00,import
NEW-0707,20,7.6,2026-04-13T09:00:00,transshipment
NEW-0708,20,14.2,2026-04-15T23:00:00,export
NEW-0709,40,7.6,2026-04-13T16:00:00,transshipment
NEW-0710,40,19.3,2026-05-05T00:00:00,transshipment
NEW-0711,40,27.4,2026-04-19T23:00:00,transshipment
NEW-0712,40,16.0,2026-04-20T21:00:00,export
NEW-0713,40,12.3,2026-05-05T06:00:00,export
NEW-0714,20,6.2,2026-04-27T17:00:00,import
NEW-0715,40,8.5,2026-04-18T09:00:00,import
NEW-0716,40,27.0,2026-04-29T18:00:00,export
NEW-0717,40,16.4,2026-04-13T06:00:00,transshipment
NEW-0718,20,24.2,2026-05-02T10:00:00,import
NEW-0719,40,5.1,2026-04-18T07:00:00,import
NEW-0720,20,10.0,2026-04-25T11:00:00,transshipment
NEW-0721,20,9.2,2026-04-22T21:00:00,export
NEW-0722,40,15.5,2026-04-24T17:00:00,export
NEW-0723,20,25.7,2026-05-07T08:00:00,transshipment
NEW-0724,20,8.8,2026-04-25T02:00:00,import
NEW-0725,20,22.3,2026-04-25T23:00:00,import
NEW-0726,40,18.1,2026-05-02T04:00:00,export
NEW-0727,20,22.1,2026-04-13T11:00:00,import
NEW-0728,40,14.6,2026-04-25T06:00:00,export
NEW-0729,40,8.2,2026-04-25T09:00:00,export
NEW-0730,40,8.7,2026-04-26T07:00:00,import
NEW-0731,20,9.4,2026-04-29T19:00:00,import
NEW-0732,40,24.6,2026-04-23T02:00:00,export
NEW-0733,20,12.7,2026-04-21T14:00:00,export
NEW-0734,40,13.7,2026-04-17T13:00:00,import
NEW-0735,20,6.9,2026-04-27T11:00:00,transshipment
NEW-0736,20,6.3,2026-04-20T09:00:00,import
NEW-0737,40,18.1,2026-04-25T08:00:00,export
NEW-0738,40,21.6,2026-04-22T10:00:00,transshipment
NEW-0739,20,7.9,2026-04-17T23:00:00,transshipment
NEW-0740,20,22.9,2026-04-11T16:00:00,transshipment
NEW-0741,20,26.1,2026-05-08T16:00:00,export
NEW-0742,40,13.0,2026-05-07T05:00:00,import
NEW-0743,20,28.1,2026-04-27T07:00:00,transshipment
NEW-0744,40,29.0,2026-04-14T03:00:00,transshipment
NEW-0745,40,19.3,2026-04-24T02:00:00,transshipment
NEW-0746,20,22.8,2026-04-20T18:00:00,transshipment
NEW-0747,40,19.4,2026-05-07T18:00:00,transshipment
NEW-0748,20,24.8,2026-04-19T14:00:00,import
NEW-0749,40,12.1,2026-05-10T16:00:00,import
NEW-0750,40,10.0,2026-04-30T13:00:00,export
NEW-0751,20,15.4,2026-04-13T19:00:00,transshipment
NEW-0752,20,28.3,2026-05-01T20:00:00,export
NEW-0753,20,6.7,2026-04-13T09:00:00,import
NEW-0754,20,7.4,2026-04-23T14:00:00,import
NEW-0755,20,5.0,2026-05-01T12:00:00,import
NEW-0756,20,21.4,2026-04-14T09:00:00,export
NEW-0757,20,12.6,2026-04-26T04:00:00,import
NEW-0758,20,29.0,2026-04-17T21:00:00,import
NEW-0759,40,11.7,2026-04-27T02:00:00,import
NEW-0760,40,26.8,2026-04-26T12:00:00,transshipment
NEW-0761,20,27.9,2026-04-28T23:00:00,import
NEW-0762,20,20.4,2026-05-08T21:00:00,import
NEW-0763,40,10.1,2026-05-08T08:00:00,export
NEW-0764,20,29.9,2026-04-26T03:00:00,transshipment
NEW-0765,40,16.2,2026-04-13T17:00:00,import
NEW-0766,20,22.2,2026-05-01T03:00:00,import
NEW-0767,20,28.7,2026-04-27T11:00:00,transshipment
NEW-0768,40,5.3,2026-04-16T21:00:00,export
NEW-0769,20,29.9,2026-04-11T17:00:00,transshipment
NEW-0770,20,5.6,2026-04-13T03:00:00,transshipment
NEW-0771,20,7.8,2026-04-25T15:00:00,export
NEW-0772,40,27.2,2026-04-29T05:00:00,import
NEW-0773,40,19.3,2026-04-15T07:00:00,export
NEW-0774,40,29.4,2026-04-19T23:00:00,import
NEW-0775,20,20.0,2026-05-06T00:00:00,export
NEW-0776,40,16.9,2026-04-21T02:00:00,import
NEW-0777,20,8.0,2026-04-13T04:00:00,transshipment
NEW-0778,20,26.9,2026-05-05T09:00:00,transshipment
NEW-0779,40,8.7,2026-04-26T02:00:00,import
NEW-0780,20,16.8,2026-05-06T19:00:00,transshipment
NEW-0781,20,27.0,2026-05-10T03:00:00,import
NEW-0782,40,26.7,2026-04-11T02:00:00,import
NEW-0783,20,25.9,2026-05-09T00:00:00,import
NEW-0784,20,22.4,2026-05-09T08:00:00,import
NEW-0785,20,29.0,2026-04-15T21:00:00,export
NEW-0786,20,11.8,2026-05-04T06:00:00,import
NEW-0787,40,28.3,2026-04-29T05:00:00,export
NEW-0788,40,24.2,2026-04-26T06:00:00,import
NEW-0789,40,27.0,2026-04-25T05:00:00,transshipment
NEW-0790,40,9.5,2026-05-08T11:00:00,export
NEW-0791,40,24.4,2026-05-03T11:00:00,transshipment
NEW-0792,40,12.5,2026-05-01T11:00:00,import
NEW-0793,20,10.6,2026-04-27T02:00:00,import
NEW-0794,20,8.6,2026-05-01T21:00:00,transshipment
NEW-0795,20,17.6,2026-04-19T23:00:00,import
NEW-0796,20,18.9,2026-04-13T05:00:00,export
NEW-0797,20,28.7,2026-04-25T11:00:00,transshipment
NEW-0798,40,6.3,2026-05-04T08:00:00,transshipment
NEW-0799,40,23.4,2026-04-13T00:00:00,transshipment
NEW-0800,20,14.9,2026-04-16T03:00:00,transshipment
NEW-0801,20,24.1,2026-05-08T07:00:00,transshipment
NEW-0802,20,21.8,2026-04-18T22:00:00,export
NEW-0803,20,21.1,2026-04-14T19:00:00,export
NEW-0804,40,11.1,2026-05-05T02:00:00,import
NEW-0805,20,5.0,2026-05-06T09:00:00,export
NEW-0806,40,19.3,2026-04-26T06:00:00,import
NEW-0807,40,28.3,2026-04-29T11:00:00,export
NEW-0808,40,18.8,2026-04-16T07:00:00,transshipment
NEW-0809,40,28.0,2026-04-26T02:00:00,transshipment
NEW-0810,20,5.7,2026-04-26T15:00:00,export
NEW-0811,40,26.1,2026-04-18T07:00:00,export
NEW-0812,20,24.1,2026-05-05T04:00:00,transshipment
NEW-0813,20,27.5,2026-04-11T21:00:00,import
NEW-0814,40,27.7,2026-04-22T14:00:00,transshipment
NEW-0815,40,29.0,2026-05-06T18:00:00,transshipment
NEW-0816,20,14.6,2026-04-28T13:00:00,export
NEW-0817,20,17.4,2026-05-04T19:00:00,export
NEW-0818,20,19.1,2026-04-17T20:00:00,transshipment
NEW-0819,20,9.4,2026-05-02T18:00:00,import
NEW-0820,20,12.8,2026-04-15T04:00:00,import
NEW-0821,20,18.3,2026-04-28T17:00:00,transshipment
NEW-0822,40,10.2,2026-04-15T01:00:00,transshipment
NEW-0823,40,24.3,2026-04-11T22:00:00,transshipment
NEW-0824,40,24.5,2026-04-23T22:00:00,export
NEW-0825,20,20.0,2026-04-23T17:00:00,import
NEW-0826,40,28.9,2026-05-09T17:00:00,export
NEW-0827,40,11.5,2026-05-08T08:00:00,export
NEW-0828,40,27.1,2026-04-14T15:00:00,import
NEW-0829,40,15.7,2026-04-12T16:00:00,import
NEW-0830,40,18.8,2026-05-09T06:00:00,import
NEW-0831,20,27.6,2026-04-21T13:00:00,import
NEW-0832,40,15.2,2026-05-01T19:00:00,import
NEW-0833,20,27.0,2026-04-17T07:00:00,transshipment
NEW-0834,20,11.3,2026-04-27T00:00:00,import
NEW-0835,40,21.8,2026-05-10T09:00:00,export
NEW-0836,40,13.6,2026-04-17T16:00:00,import
NEW-0837,20,21.8,2026-04-18T18:00:00,export
NEW-0838,20,21.9,2026-05-01T10:00:00,transshipment
NEW-0839,40,29.6,2026-04-12T10:00:00,transshipment
NEW-0840,20,15.8,2026-04-22T17:00:00,transshipment
NEW-0841,20,20.0,2026-04-30T17:00:00,transshipment
NEW-0842,40,22.3,2026-04-18T18:00:00,export
NEW-0843,20,10.7,2026-04-19T17:00:00,transshipment
NEW-0844,40,19.4,2026-04-13T12:00:00,transshipment
NEW-0845,40,17.9,2026-04-14T19:00:00,import
NEW-0846,20,21.0,2026-04-25T20:00:00,export
NEW-0847,20,17.4,2026-05-10T10:00:00,export
NEW-0848,20,27.9,2026-04-26T12:00:00,export
NEW-0849,40,9.2,2026-04-17T00:00:00,transshipment
NEW-0850,40,14.6,2026-04-13T19:00:00,transshipment
NEW-0851,40,10.1,2026-04-11T13:00:00,transshipment
NEW-0852,40,29.1,2026-04-28T23:00:00,export
NEW-0853,20,25.5,2026-05-09T16:00:00,transshipment
NEW-0854,20,10.3,2026-05-10T10:00:00,transshipment
NEW-0855,20,5.5,2026-05-02T23:00:00,export
NEW-0856,20,14.2,2026-05-06T06:00:00,transshipment
NEW-0857,40,22.7,2026-05-04T18:00:00,import
NEW-0858,20,12.1,2026-05-01T08:00:00,export
NEW-0859,40,29.4,2026-04-16T21:00:00,transshipment
NEW-0860,20,6.1,2026-04-19T12:00:00,import
NEW-0861,20,18.6,2026-05-03T12:00:00,transshipment
NEW-0862,40,24.9,2026-04-20T00:00:00,transshipment
NEW-0863,40,14.8,2026-04-17T13:00:00,export
NEW-0864,40,29.6,2026-04-21T06:00:00,transshipment
NEW-0865,20,21.4,2026-04-22T13:00:00,import
NEW-0866,20,15.1,2026-04-16T17:00:00,import
NEW-0867,40,15.1,2026-04-17T03:00:00,transshipment
NEW-0868,40,5.2,2026-05-09T00:00:00,import
NEW-0869,40,24.2,2026-04-21T12:00:00,import
NEW-0870,40,29.4,2026-05-08T14:00:00,export
NEW-0871,20,10.1,2026-04-26T10:00:00,transshipment
NEW-0872,40,26.0,2026-05-05T02:00:00,export
NEW-0873,40,9.3,2026-04-30T13:00:00,import
NEW-0874,20,28.8,2026-05-04T11:00:00,transshipment
NEW-0875,20,22.3,2026-04-27T01:00:00,export
NEW-0876,40,13.8,2026-04-11T08:00:00,transshipment
NEW-0877,40,18.8,2026-05-04T03:00:00,transshipment
NEW-0878,40,16.0,2026-05-06T13:00:00,export
NEW-0879,20,6.5,2026-05-05T03:00:00,transshipment
NEW-0880,20,28.7,2026-05-07T03:00:00,transshipment
NEW-0881,20,7.5,2026-05-02T18:00:00,import
NEW-0882,20,6.0,2026-04-16T09:00:00,import
NEW-0883,40,15.4,2026-05-06T01:00:00,import
NEW-0884,40,29.5,2026-04-15T07:00:00,export
NEW-0885,20,25.2,2026-04-15T06:00:00,export
NEW-0886,20,11.4,2026-04-16T05:00:00,import
NEW-0887,40,14.9,2026-04-17T13:00:00,import
NEW-0888,20,22.9,2026-04-20T15:00:00,export
NEW-0889,20,7.6,2026-04-24T08:00:00,export
NEW-0890,40,20.5,2026-04-20T10:00:00,export
NEW-0891,20,12.1,2026-05-04T13:00:00,transshipment
NEW-0892,20,12.5,2026-04-22T02:00:00,export
NEW-0893,20,26.6,2026-04-16T05:00:00,transshipment
NEW-0894,40,20.7,2026-05-01T07:00:00,transshipment
NEW-0895,40,10.8,2026-05-01T19:00:00,import
NEW-0896,40,20.3,2026-05-04T13:00:00,import
NEW-0897,20,7.1,2026-04-29T18:00:00,import
NEW-0898,20,16.7,2026-05-03T02:00:00,import
NEW-0899,40,23.6,2026-04-27T18:00:00,transshipment
NEW-0900,20,21.4,2026-05-01T15:00:00,import
NEW-0901,20,27.5,2026-04-21T15:00:00,transshipment
NEW-0902,20,25.0,2026-05-09T13:00:00,export
NEW-0903,20,18.1,2026-04-16T14:00:00,export
NEW-0904,40,27.4,2026-04-22T17:00:00,import
NEW-0905,20,27.6,2026-05-01T10:00:00,transshipment
NEW-0906,20,22.2,2026-05-08T03:00:00,transshipment
NEW-0907,20,7.4,2026-04-14T20:00:00,import
NEW-0908,40,11.6,2026-04-19T13:00:00,transshipment
NEW-0909,20,27.6,2026-04-20T04:00:00,transshipment
NEW-0910,40,10.6,2026-04-13T15:00:00,transshipment
NEW-0911,40,22.1,2026-04-28T23:00:00,transshipment
NEW-0912,40,21.7,2026-04-22T06:00:00,import
NEW-0913,20,29.6,2026-04-23T04:00:00,import
NEW-0914,20,20.7,2026-05-07T16:00:00,export
NEW-0915,20,20.1,2026-04-24T20:00:00,export
NEW-0916,20,27.8,2026-04-17T11:00:00,transshipment
NEW-0917,40,16.7,2026-04-22T16:00:00,export
NEW-0918,20,8.2,2026-04-15T04:00:00,transshipment
NEW-0919,20,14.9,2026-04-25T06:00:00,export
NEW-0920,40,10.0,2026-04-12T03:00:00,export
NEW-0921,40,29.5,2026-05-04T07:00:00,export
NEW-0922,40,22.7,2026-04-12T10:00:00,import
NEW-0923,40,25.0,2026-04-14T14:00:00,export
NEW-0924,20,19.2,2026-04-16T16:00:00,import
NEW-0925,20,15.4,2026-04-29T19:00:00,import
NEW-0926,40,11.8,2026-04-24T14:00:00,transshipment
NEW-0927,20,10.7,2026-05-10T14:00:00,transshipment
NEW-0928,20,27.1,2026-04-23T08:00:00,transshipment
NEW-0929,20,16.0,2026-05-03T03:00:00,export
NEW-0930,40,20.5,2026-05-08T20:00:00,export
NEW-0931,40,29.9,2026-04-23T18:00:00,import
NEW-0932,20,28.8,2026-05-10T00:00:00,export
NEW-0933,40,30.0,2026-05-04T02:00:00,import
NEW-0934,40,24.3,2026-04-13T15:00:00,transshipment
NEW-0935,20,11.9,2026-04-26T15:00:00,export
NEW-0936,40,14.5,2026-05-10T01:00:00,transshipment
NEW-0937,20,17.5,2026-05-04T17:00:00,import
NEW-0938,40,27.7,2026-05-07T15:00:00,export
NEW-0939,20,17.3,2026-04-13T18:00:00,import
NEW-0940,20,22.3,2026-05-06T13:00:00,transshipment
NEW-0941,20,10.4,2026-04-17T16:00:00,import
NEW-0942,20,26.4,2026-05-08T18:00:00,import
NEW-0943,40,11.1,2026-05-04T14:00:00,import
NEW-0944,40,16.7,2026-04-26T06:00:00,import
NEW-0945,40,19.1,2026-05-02T12:00:00,transshipment
NEW-0946,20,18.5,2026-04-29T18:00:00,import
NEW-0947,20,24.2,2026-04-27T04:00:00,export
NEW-0948,20,15.0,2026-04-12T00:00:00,transshipment
NEW-0949,20,14.9,2026-04-19T10:00:00,export
NEW-0950,40,17.8,2026-04-18T08:00:00,export
NEW-0951,20,16.8,2026-05-09T13:00:00,transshipment
NEW-0952,20,15.4,2026-05-05T08:00:00,export
NEW-0953,40,10.7,2026-04-13T14:00:00,import
NEW-0954,40,20.4,2026-05-02T06:00:00,export
NEW-0955,40,6.9,2026-04-29T21:00:00,export
NEW-0956,40,8.7,2026-04-20T00:00:00,import
NEW-0957,20,13.1,2026-04-22T06:00:00,import
NEW-0958,20,20.6,2026-05-09T01:00:00,transshipment
NEW-0959,20,13.1,2026-04-27T12:00:00,export
NEW-0960,40,17.6,2026-05-02T17:00:00,export
NEW-0961,40,25.8,2026-04-17T04:00:00,import
NEW-0962,20,23.7,2026-04-22T19:00:00,import
NEW-0963,20,24.6,2026-05-08T21:00:00,import
NEW-0964,40,12.3,2026-04-16T13:00:00,import
