id,size,weight,departure_time,type
NEW-0481,20,22.9,2026-04-19T18:00:00,import
NEW-0482,20,8.2,2026-05-04T20:00:00,import
NEW-0483,40,27.3,2026-05-04T12:00:00,import
NEW-0484,40,5.1,2026-04-15T09:00:00,export
NEW-0485,20,13.6,2026-05-07T13:00:00,transshipment
NEW-0486,20,26.0,2026-04-13T18:00:00,transshipment
NEW-0487,20,29.6,2026-05-10T15:00:00,import
NEW-0488,40,23.4,2026-05-08T11:00:00,transshipment
NEW-0489,40,25.0,2026-05-09T10:00:00,export
NEW-0490,40,9.1,2026-04-23T22:00:00,export
NEW-0491,40,17.1,2026-04-20T04:00:00,transshipment
NEW-0492,20,5.7,2026-04-21T20:00:00,transshipment
NEW-0493,40,9.3,2026-05-08T00:00:00,transshipment
NEW-0494,40,12.0,2026-05-07T00:00:00,import
NEW-0495,40,25.8,2026-05-10T12:00:00,import
NEW-0496,40,24.6,2026-04-26T23:00:00,export
NEW-0497,20,14.8,2026-04-22T09:00:00,transshipment
NEW-0498,20,11.0,2026-05-04T21:00:00,import
NEW-0499,40,20.8,2026-04-17T23:00:00,import
NEW-0500,40,12.2,2026-05-09T08:00:00,export
NEW-0501,40,23.0,2026-04-12T01:00:00,export
NEW-0502,40,25.7,2026-04-22T06:00:00,export
NEW-0503,40,27.7,2026-05-03T18:00:00,transshipment
NEW-0504,40,6.6,2026-04-28T02:00:00,transshipment
NEW-0505,20,29.1,2026-05-09T14:00:00,export
NEW-0506,20,6.3,2026-04-12T15:00:00,transshipment
NEW-0507,40,25.3,2026-04-18T18:00:00,import
NEW-0508,40,10.4,2026-04-14T20:00:00,transshipment
NEW-0509,20,13.4,2026-04-12T22:00:00,export
NEW-0510,40,25.9,2026-05-07T07:00:00,transshipment
NEW-0511,40,23.6,2026-04-17T11:00:00,import
NEW-0512,40,8.6,2026-04-13T19:00:00,import
NEW-0513,40,7.3,2026-05-09T06:00:00,import
NEW-0514,40,10.0,2026-04-20T11:00:00,transshipment
NEW-0515,40,11.3,2026-05-10T11:00:00,export
NEW-0516,40,24.6,2026-05-05T22:00:00,import
NEW-0517,20,28.0,2026-05-09T00:00:00,import
NEW-0518,20,14.8,2026-05-02T15:00:00,export
NEW-0519,20,18.5,2026-04-24T03:00:00,import
NEW-0520,20,12.0,2026-04-16T03:00:00,transshipment
NEW-0521,20,14.5,2026-04-25T00:00:00,export
NEW-0522,40,10.1,2026-05-02T03:00:00,import
NEW-0523,20,14.4,2026-04-20T16:00:00,export
NEW-0524,40,9.3,2026-04-20T04:00:00,transshipment
NEW-0525,20,11.7,2026-05-05T21:00:00,export
NEW-0526,40,12.9,2026-04-13T06:00:00,transshipment
NEW-0527,40,21.3,2026-04-23T13:00:00,export
NEW-0528,40,15.9,2026-05-08T02:00:00,import
NEW-0529,40,6.4,2026-04-21T12:00:00,export
NEW-0530,20,15.8,2026-04-18T08:00:00,import
NEW-0531,20,24.3,2026-04-30T07:00:00,transshipment
NEW-0532,40,22.6,2026-04-15T08:00:00,transshipment
NEW-0533,20,28.9,2026-05-08T21:00:00,export
NEW-0534,20,19.9,2026-04-23T06:00:00,export
NEW-0535,40,19.1,2026-04-29T20:00:00,transshipment
NEW-0536,40,5.4,2026-04-23T05:00:00,export
NEW-0537,20,14.0,2026-05-10T15:00:00,transshipment
NEW-0538,40,20.0,2026-05-06T10:00:00,transshipment
NEW-0539,20,10.0,2026-04-13T14:00:00,transshipment
NEW-0540,20,22.1,2026-05-08T03:00:00,transshipment
NEW-0541,20,6.1,2026-04-21T06:00:00,transshipment
NEW-0542,40,5.9,2026-04-25T15:00:00,transshipment
NEW-0543,20,15.7,2026-05-04T00:00:00,import
NEW-0544,40,10.0,2026-05-08T09:00:00,import
NEW-0545,20,15.2,2026-05-06T04:00:00,transshipment
NEW-0546,20,24.1,2026-04-20T12:00:00,transshipment
NEW-0547,40,12.4,2026-05-06T20:00:00,import
NEW-0548,40,17.5,2026-04-24T08:00:00,import
NEW-0549,40,12.3,2026-05-07T02:00:00,import
NEW-0550,20,11.5,2026-05-01T08:00:00,export
NEW-0551,20,11.0,2026-04-12T12:00:00,export
NEW-0552,40,16.2,2026-04-26T19:00:00,import
NEW-0553,20,15.5,2026-04-30T17:00:00,import
NEW-0554,20,8.0,2026-04-16T18:00:00,transshipment
NEW-0555,40,8.4,2026-04-19T22:00:00,transshipment
NEW-0556,20,23.8,2026-04-18T18:00:00,import
NEW-0557,20,13.4,2026-04-18T19:00:00,export
NEW-0558,40,18.8,2026-04-21T18:00:00,export
NEW-0559,20,12.7,2026-04-23T01:00:00,export
NEW-0560,20,16.3,2026-04-12T09:00:00,export
NEW-0561,40,23.0,2026-04-11T03:00:00,export
NEW-0562,40,22.0,2026-04-12T13:00:00,transshipment
NEW-0563,20,7.9,2026-04-30T04:00:00,transshipment
NEW-0564,20,21.9,2026-05-02T12:00:00,transshipment
NEW-0565,20,13.3,2026-05-09T09:00:00,export
NEW-0566,40,11.6,2026-05-02T10:00:00,import
NEW-0567,40,6.7,2026-04-14T05:00:00,transshipment
NEW-0568,20,17.4,2026-05-01T06:00:00,export
NEW-0569,20,28.0,2026-05-02T09:00:00,transshipment
NEW-0570,40,23.2,2026-04-17T15:00:00,transshipment
NEW-0571,20,29.8,2026-04-20T20:00:00,export
NEW-0572,40,14.7,2026-04-19T17:00:00,transshipment
NEW-0573,40,10.4,2026-04-11T20:00:00,export
NEW-0574,40,24.6,2026-04-18T23:00:00,export
NEW-0575,40,27.0,2026-04-15T22:00:00,export
NEW-0576,20,28.5,2026-05-07T06:00:00,import
NEW-0577,40,11.2,2026-04-21T01:00:00,transshipment
NEW-0578,20,17.8,2026-05-05T09:00:00,transshipment
NEW-0579,20,20.2,2026-04-26T11:00:00,import
NEW-0580,40,17.6,2026-05-10T23:00:00,import
NEW-0581,20,8.4,2026-05-10T10:00:00,export
NEW-0582,20,17.5,2026-05-07T13:00:00,transshipment
NEW-0583,40,6.6,2026-04-20T08:00:00,transshipment
NEW-0584,40,16.1,2026-05-05T15:00:00,transshipment
NEW-0585,20,8.3,2026-04-27T20:00:00,transshipment
NEW-0586,40,18.3,2026-05-09T05:00:00,import
NEW-0587,40,10.7,2026-05-07T12:00:00,import
NEW-0588,20,26.3,2026-04-14T00:00:00,import
NEW-0589,20,21.2,2026-04-13T19:00:00,transshipment
NEW-0590,40,18.9,2026-05-02T20:00:00,export
NEW-0591,40,25.0,2026-04-29T16:00:00,import
NEW-0592,20,19.6,2026-04-22T06:00:00,import
NEW-0593,40,7.9,2026-05-07T00:00:00,export
NEW-0594,40,18.6,2026-04-20T02:00:00,transshipment
NEW-0595,20,8.1,2026-05-10T19:00:00,import
NEW-0596,20,6.4,2026-04-30T07:00:00,export
NEW-0597,40,21.2,2026-04-14T10:00:00,export
NEW-0598,40,24.1,2026-04-15T11:00:00,import
NEW-0599,20,15.2,2026-05-04T22:00:00,export
NEW-0600,40,14.0,2026-05-04T07:00:00,import
NEW-0601,40,8.8,2026-04-24T23:00:00,import
NEW-0602,20,6.2,2026-05-09T23:00:00,transshipment
NEW-0603,20,9.2,2026-04-15T20:00:00,transshipment
NEW-0604,40,20.3,2026-04-21T03:00:00,export
NEW-0605,20,29.2,2026-04-21T05:00:00,transshipment
NEW-0606,20,13.5,2026-05-08T11:00:00,import
NEW-0607,40,11.3,2026-05-10T13:00:00,import
NEW-0608,20,14.5,2026-04-20T03:00:00,import
NEW-0609,20,12.2,2026-04-19T11:00:00,import
NEW-0610,40,7.4,2026-04-22T07:00:00,transshipment
NEW-0611,40,6.4,2026-04-30T04:00:00,export
NEW-0612,20,28.5,2026-04-13T21:00:00,export
NEW-0613,20,12.9,2026-04-13T12:00:00,export
NEW-0614,20,20.1,2026-05-06T04:00:00,import
NEW-0615,40,15.7,2026-04-11T04:00:00,import
NEW-0616,20,18.8,2026-04-27T06:00:00,transshipment
NEW-0617,20,11.7,2026-04-12T19:00:00,export
NEW-0618,20,21.3,2026-04-16T06:00:00,import
NEW-0619,20,7.2,2026-04-12T10:00:00,transshipment
NEW-0620,40,14.5,2026-05-04T17:00:00,transshipment
NEW-0621,40,29.2,2026-04-23T11:00:00,transshipment
NEW-0622,40,20.2,2026-05-08T20:00:00,import
NEW-0623,40,8.6,2026-05-05T23:00:00,import
NEW-0624,20,7.0,2026-04-15T05:00:00,import
NEW-0625,20,18.7,2026-04-22T02:00:00,transshipment
NEW-0626,20,23.9,2026-04-25T15:00:00,transshipment
NEW-0627,20,6.5,2026-04-18T18:00:00,import
NEW-0628,40,23.1,2026-05-07T07:00:00,export
NEW-0629,20,20.6,2026-05-06T03:00:00,export
NEW-0630,20,8.3,2026-04-29T11:00:00,export
NEW-0631,20,23.3,2026-04-11T01:00:00,export
NEW-0632,40,5.7,2026-04-26T15:00:00,export
NEW-0633,20,27.5,2026-05-04T13:00:00,transshipment
NEW-0634,40,20.0,2026-04-11T18:00:00,import
NEW-0635,20,16.4,2026-04-30T19:00:00,transshipment
NEW-0636,40,11.0,2026-04-30T20:00:00,export
NEW-0637,40,10.0,2026-04-17T18:00:00,import
NEW-0638,20,10.6,2026-05-01T16:00:00,export
NEW-0639,20,10.5,2026-05-08T21:00:00,transshipment
NEW-0640,20,8.9,2026-04-25T16:00:00,transshipment
NEW-0641,40,16.4,2026-04-16T01:00:00,import
NEW-0642,20,19.9,2026-04-15T10:00:00,transshipment
NEW-0643,20,8.5,2026-04-30T04:00:00,transshipment
NEW-0644,20,16.1,2026-05-05T11:00:00,transshipment
NEW-0645,20,28.1,2026-04-16T23:00:00,import
NEW-0646,40,18.9,2026-05-10T07:00:00,transshipment
NEW-0647,20,11.7,2026-05-10T12:00:00,export
NEW-0648,40,10.6,2026-04-27T22:00:00,transshipment
NEW-0649,40,12.8,2026-04-30T06:00:00,transshipment
NEW-0650,40,29.4,2026-04-20T00:00:00,transshipment
NEW-0651,40,26.2,2026-05-05T05:00:00,export
NEW-0652,40,19.2,2026-04-15T14:00:00,import
NEW-0653,40,16.6,2026-04-11T12:00:00,export
NEW-0654,40,5.4,2026-04-14T03:00:00,export
NEW-0655,40,14.0,2026-04-13T15:00:00,transshipment
NEW-0656,20,29.1,2026-04-30T20:00:00,export
NEW-0657,20,7.0,2026-04-15T13:00:00,transshipment
NEW-0658,40,24.2,2026-04-27T11:00:00,export
NEW-0659,40,22.5,2026-05-08T09:00:00,export
NEW-0660,40,27.4,2026-05-08T05:00:00,transshipment
NEW-0661,20,28.1,2026-05-03T11:00:00,import
NEW-0662,20,23.1,2026-05-10T08:00:00,export
NEW-0663,40,28.9,2026-04-25T02:00:00,export
NEW-0664,40,5.2,2026-05-05T04:00:00,transshipment
NEW-0665,40,21.4,2026-05-01T16:00:00,export
NEW-0666,20,14.7,2026-04-21T00:00:00,transshipment
NEW-0667,20,26.0,2026-04-27T21:00:00,export
NEW-0668,20,26.8,2026-04-18T13:00:00,export
NEW-0669,20,20.3,2026-04-23T05:00:00,export
NEW-0670,40,12.0,2026-04-21T15:00:00,transshipment
NEW-0671,40,20.8,2026-04-13T22:00:00,transshipment
NEW-0672,20,25.4,2026-05-10T16:00:00,export
NEW-0673,40,29.7,2026-04-26T16:00:00,export
NEW-0674,40,29.0,2026-04-28T04:00:00,import
NEW-0675,20,13.3,2026-04-19T21:00:00,import
NEW-0676,20,7.1,2026-04-28T16:00:00,import
NEW-0677,40,5.7,2026-05-03T07:00:00,import
NEW-0678,40,20.8,2026-04-12T21:00:00,import
NEW-0679,40,19.6,2026-04-13T13:00:00,transshipment
NEW-0680,40,5.3,2026-05-05T20:00:00,import
NEW-0681,40,11.7,2026-04-24T07:00:00,export
NEW-0682,40,14.8,2026-04-11T07:00:00,export
NEW-0683,20,12.3,2026-04-20T09:00:00,import
NEW-0684,40,29.3,2026-04-27T06:00:00,import
NEW-0685,20,14.5,2026-05-06T02:00:00,import
NEW-0686,20,19.4,2026-04-20T08:00:00,import
NEW-0687,20,11.8,2026-05-06T20:00:00,export
NEW-0688,40,13.9,2026-04-28T21:00:00,transshipment
NEW-0689,40,16.2,2026-04-23T17:00:00,import
NEW-0690,20,14.6,2026-04-25T07:00:00,transshipment
NEW-0691,20,9.1,2026-05-06T23:00:00,import
NEW-0692,20,6.4,2026-05-07T06:00:00,transshipment
NEW-0693,40,19.5,2026-04-13T11:00:00,import
NEW-0694,40,18.7,2026-04-21T01:00:00,transshipment
NEW-0695,40,16.7,2026-05-06T07:00:00,export
NEW-0696,40,6.3,2026-05-08T16:00:00,import
NEW-0697,40,8.8,2026-05-01T18:00:00,transshipment
NEW-0698,40,11.7,2026-05-02T07:00:00,export
NEW-0699,40,6.4,2026-04-30T21:00:00,export
NEW-0700,20,15.5,2026-04-13T14:00:00,export
NEW-0701,40,12.1,2026-05-02T23:00:00,transshipment
NEW-0702,40,7.0,2026-05-03T05:00:00,transshipment
NEW-0703,40,16.5,2026-04-11T15:00:00,transshipment
NEW-0704,40,13.3,2026-05-02T19:00:00,export
NEW-0705,20,27.6,2026-04-18T01:00:00,import
NEW-0706,20,27.6,2026-05-09T20:00:00,export
NEW-0707,40,15.5,2026-04-23T01:00:00,export
NEW-0708,40,25.6,2026-04-26T23:00:00,transshipment
NEW-0709,20,28.0,2026-04-23T02:00:00,transshipment
NEW-0710,40,24.8,2026-05-04T17:00:00,transshipment
NEW-0711,40,13.5,2026-04-22T16:00:00,transshipment
NEW-0712,20,12.8,2026-05-02T06:00:00,transshipment
NEW-0713,40,9.0,2026-04-11T21:00:00,transshipment
NEW-0714,20,22.9,2026-04-25T06:00:00,export
NEW-0715,40,29.9,2026-05-03T10:00:00,transshipment
NEW-0716,40,5.7,2026-04-22T15:00:00,import
NEW-0717,20,5.7,2026-05-03T19:00:00,transshipment
NEW-0718,40,17.7,2026-04-22T09:00:00,export
NEW-0719,40,20.7,2026-05-08T03:00:00,import
NEW-0720,40,22.1,2026-04-20T22:00:00,import
NEW-0721,20,6.2,2026-04-13T07:00:00,transshipment
NEW-0722,40,24.0,2026-05-02T08:00:00,export
NEW-0723,40,28.6,2026-04-11T21:00:00,transshipment
NEW-0724,20,6.5,2026-05-08T17:00:00,transshipment
NEW-0725,40,25.5,2026-05-04T20:00:00,import
NEW-0726,20,19.4,2026-04-27T17:00:00,transshipment
NEW-0727,20,17.1,2026-05-10T09:00:00,export
NEW-0728,20,15.7,2026-05-07T15:00:00,export
NEW-0729,40,21.5,2026-05-06T03:00:00,transshipment
NEW-0730,40,20.6,2026-04-22T04:00:00,import
NEW-0731,20,6.8,2026-04-20T08:00:00,import
NEW-0732,40,20.6,2026-05-05T16:00:00,transshipment
NEW-0733,40,13.3,2026-04-11T07:00:00,transshipment
NEW-0734,40,29.6,2026-04-23T13:00:00,transshipment
NEW-0735,20,7.4,2026-05-05T20:00:00,import
NEW-0736,40,22.0,2026-04-28T00:00:00,transshipment
NEW-0737,20,23.8,2026-05-01T13:00:00,export
NEW-0738,40,12.1,2026-05-01T19:00:00,export
NEW-0739,20,27.8,2026-04-26T16:00:00,import
NEW-0740,40,6.8,2026-04-29T06:00:00,export
NEW-0741,20,11.1,2026-04-16T11:00:00,import
NEW-0742,40,12.4,2026-04-17T09:00:00,transshipment
NEW-0743,40,20.2,2026-05-03T01:00:00,transshipment
NEW-0744,20,6.4,2026-04-13T05:00:00,export
NEW-0745,40,17.5,2026-04-21T11:00:00,import
NEW-0746,20,28.7,2026-04-19T15:00:00,export
NEW-0747,40,16.6,2026-05-02T20:00:00,import
NEW-0748,20,17.0,2026-04-18T21:00:00,import
NEW-0749,40,18.6,2026-05-02T15:00:00,export
NEW-0750,20,25.9,2026-04-29T14:00:00,import
NEW-0751,20,19.2,2026-05-04T04:00:00,export
NEW-0752,40,22.2,2026-04-11T12:00:00,transshipment
NEW-0753,40,10.1,2026-04-16T05:00:00,import
NEW-0754,40,21.1,2026-05-10T11:00:00,export
NEW-0755,20,27.6,2026-05-10T17:00:00,export
NEW-0756,20,6.1,2026-05-07T06:00:00,export
NEW-0757,20,17.6,2026-04-12T09:00:00,import
NEW-0758,20,9.7,2026-05-09T03:00:00,import
NEW-0759,20,20.4,2026-04-25T09:00:00,import
NEW-0760,20,18.5,2026-04-21T00:00:00,transshipment
NEW-0761,40,22.7,2026-05-08T10:00:00,transshipment
NEW-0762,20,10.5,2026-04-12T00:00:00,import
NEW-0763,40,9.0,2026-04-14T18:00:00,export
NEW-0764,20,23.1,2026-04-17T18:00:00,transshipment
NEW-0765,20,29.3,2026-04-21T15:00:00,export
NEW-0766,40,21.8,2026-05-01T13:00:00,export
NEW-0767,20,18.9,2026-05-01T12:00:00,transshipment
NEW-0768,40,20.8,2026-04-27T03:00:00,export
NEW-0769,20,10.1,2026-05-03T14:00:00,import
NEW-0770,40,12.0,2026-05-09T05:00:00,transshipment
NEW-0771,40,29.0,2026-04-14T20:00:00,import
NEW-0772,40,24.6,2026-04-16T02:00:00,import
NEW-0773,40,15.9,2026-04-28T06:00:00,import
NEW-0774,20,12.9,2026-05-05T06:00:00,export
NEW-0775,40,22.0,2026-05-08T15:00:00,transshipment
NEW-0776,40,14.3,2026-04-22T06:00:00,import
NEW-0777,20,23.6,2026-04-15T10:00:00,import
NEW-0778,20,7.7,2026-04-21T21:00:00,transshipment
NEW-0779,40,22.3,2026-04-11T20:00:00,import
NEW-0780,40,21.5,2026-05-02T13:00:00,export
NEW-0781,20,9.6,2026-05-05T01:00:00,export
NEW-0782,40,21.4,2026-04-20T06:00:00,import
NEW-0783,20,17.6,2026-04-17T05:00:00,export
NEW-0784,20,18.9,2026-04-19T23:00:00,transshipment
NEW-0785,20,10.3,2026-05-03T02:00:00,transshipment
NEW-0786,40,29.1,2026-04-14T11:00:00,import
NEW-0787,20,16.3,2026-04-18T16:00:00,transshipment
NEW-0788,40,19.0,2026-05-03T00:00:00,import
NEW-0789,20,16.4,2026-04-15T18:00:00,transshipment
NEW-0790,20,26.8,2026-04-24T17:00:00,import
NEW-0791,20,28.8,2026-04-30T12:00:00,transshipment
NEW-0792,20,7.9,2026-05-09T21:00:00,import
NEW-0793,20,21.6,2026-04-24T15:00:00,transshipment
NEW-0794,40,23.0,2026-04-14T06:00:00,transshipment
NEW-0795,20,17.6,2026-04-27T15:00:00,export
NEW-0796,40,26.2,2026-04-16T11:00:00,transshipment
NEW-0797,40,25.9,2026-04-26T04:00:00,transshipment
NEW-0798,40,20.3,2026-04-30T22:00:00,transshipment
NEW-0799,20,7.6,2026-04-19T04:00:00,export
NEW-0800,20,15.5,2026-04-11T22:00:00,export
NEW-0801,20,6.7,2026-04-13T23:00:00,export
NEW-0802,20,20.5,2026-04-16T06:00:00,export
NEW-0803,40,15.3,2026-05-10T08:00:00,import
NEW-0804,20,19.8,2026-05-07T20:00:00,transshipment
NEW-0805,20,24.5,2026-04-15T15:00:00,import
NEW-0806,40,18.8,2026-04-29T01:00:00,transshipment
NEW-0807,20,29.9,2026-04-13T18:00:00,import
NEW-0808,20,27.1,2026-04-23T19:00:00,transshipment
NEW-0809,20,18.1,2026-04-14T14:00:00,export
NEW-0810,20,15.4,2026-04-30T05:00:00,export
NEW-0811,20,14.8,2026-05-06T14:00:00,export
NEW-0812,20,8.8,2026-04-16T09:00:00,import
NEW-0813,20,26.1,2026-04-26T03:00:00,import
NEW-0814,20,28.3,2026-04-18T03:00:00,transshipment
NEW-0815,40,21.5,2026-04-18T21:00:00,transshipment
NEW-0816,40,16.7,2026-04-21T12:00:00,transshipment
NEW-0817,40,26.4,2026-04-12T00:00:00,import
NEW-0818,20,21.1,2026-04-25T21:00:00,import
NEW-0819,20,15.2,2026-04-19T00:00:00,transshipment
NEW-0820,40,22.7,2026-04-28T17:00:00,export
NEW-0821,40,8.9,2026-04-21T12:00:00,transshipment
NEW-0822,40,24.3,2026-05-01T22:00:00,import
NEW-0823,40,17.8,2026-04-19T03:00:00,export
NEW-0824,40,17.0,2026-04-17T22:00:00,transshipment
NEW-0825,40,8.3,2026-04-30T12:00:00,import
NEW-0826,40,28.6,2026-04-20T11:00:00,import
NEW-0827,20,8.1,2026-04-28T01:00:00,export
NEW-0828,40,29.2,2026-04-21T16:00:00,export
NEW-0829,20,11.2,2026-05-06T03:00:00,import
NEW-0830,20,26.4,2026-04-24T09:00:00,import
NEW-0831,20,15.8,2026-04-18T15:00:00,import
NEW-0832,40,18.8,2026-04-15T08:00:00,transshipment
NEW-0833,40,9.6,2026-04-16T02:00:00,import
NEW-0834,20,26.6,2026-05-01T10:00:00,transshipment
NEW-0835,40,12.2,2026-04-21T19:00:00,export
NEW-0836,40,26.0,2026-04-29T16:00:00,export
NEW-0837,20,26.1,2026-04-11T15:00:00,transshipment
NEW-0838,40,9.9,2026-04-21T01:00:00,transshipment
NEW-0839,40,19.9,2026-05-03T23:00:00,import
NEW-0840,20,14.9,2026-04-15T05:00:00,import
NEW-0841,20,15.5,2026-04-16T09:00:00,import
NEW-0842,40,23.3,2026-04-30T13:00:00,export
NEW-0843,20,23.5,2026-04-29T03:00:00,transshipment
NEW-0844,20,19.1,2026-04-19T14:00:00,export
NEW-0845,40,7.9,2026-04-18T15:00:00,export
NEW-0846,40,10.7,2026-04-27T21:00:00,transshipment
NEW-0847,20,20.1,2026-04-20T08:00:00,export
NEW-0848,20,23.2,2026-05-01T13:00:00,export
NEW-0849,20,23.8,2026-05-02T22:00:00,transshipment
NEW-0850,20,13.7,2026-04-29T20:00:00,transshipment
NEW-0851,20,5.3,2026-05-09T20:00:00,transshipment
NEW-0852,40,16.0,2026-05-09T03:00:00,export
NEW-0853,40,19.1,2026-04-12T03:00:00,import
NEW-0854,20,29.7,2026-04-14T00:00:00,import
NEW-0855,40,22.6,2026-04-26T09:00:00,export
NEW-0856,20,18.5,2026-05-07T05:00:00,import
NEW-0857,40,27.6,2026-04-24T08:00:00,transshipment
NEW-0858,40,18.2,2026-04-20T03:00:00,export
NEW-0859,20,23.7,2026-04-19T16:00:00,transshipment
NEW-0860,20,21.8,2026-04-16T20:00:00,export
NEW-0861,20,10.9,2026-04-19T04:00:00,export
NEW-0862,40,14.9,2026-05-04T18:00:00,transshipment
NEW-0863,20,19.1,2026-05-02T01:00:00,import
NEW-0864,40,26.9,2026-04-16T07:00:00,import
NEW-0865,20,12.4,2026-04-26T03:00:00,export
NEW-0866,40,22.2,2026-05-02T08:00:00,export
NEW-0867,20,21.5,2026-04-27T15:00:00,export
NEW-0868,20,16.6,2026-04-20T23:00:00,export
NEW-0869,40,18.7,2026-04-16T17:00:00,import
NEW-0870,20,27.9,2026-04-16T12:00:00,import
NEW-0871,40,10.9,2026-04-30T22:00:00,transshipment
NEW-0872,20,14.5,2026-04-29T00:00:00,transshipment
NEW-0873,20,23.5,2026-05-01T07:00:00,import
NEW-0874,20,28.5,2026-04-18T17:00:00,import
NEW-0875,20,5.2,2026-04-25T13:00:00,transshipment
NEW-0876,20,7.1,2026-04-23T05:00:00,import
NEW-0877,20,8.1,2026-04-22T10:00:00,import
NEW-0878,40,18.4,2026-04-14T23:00:00,export
NEW-0879,20,19.4,2026-05-07T10:00:00,export
NEW-0880,40,15.1,2026-04-27T00:00:00,export
NEW-0881,40,17.8,2026-04-19T17:00:00,export
NEW-0882,40,18.5,2026-05-03T09:00:00,transshipment
NEW-0883,40,28.4,2026-05-08T17:00:00,transshipment
NEW-0884,20,15.9,2026-05-02T20:00:00,transshipment
NEW-0885,20,16.4,2026-04-25T01:00:00,export
NEW-0886,20,11.5,2026-04-26T03:00:00,import
NEW-0887,40,13.5,2026-04-26T06:00:00,transshipment
NEW-0888,20,29.8,2026-04-12T12:00:00,import
NEW-0889,40,22.4,2026-05-07T10:00:00,transshipment
NEW-0890,40,16.2,2026-04-14T06:00:00,transshipment
NEW-0891,40,13.3,2026-04-24T23:00:00,export
NEW-0892,20,13.8,2026-05-03T21:00:00,import
NEW-0893,40,17.4,2026-04-17T09:00:00,transshipment
NEW-0894,40,15.7,2026-05-06T06:00:00,transshipment
NEW-0895,20,15.5,2026-04-21T08:00:00,export
NEW-0896,20,25.4,2026-04-15T00:00:00,export
NEW-0897,40,20.5,2026-04-23T07:00:00,export
NEW-0898,40,9.0,2026-04-11T08:00:00,import
NEW-0899,20,27.3,2026-04-15T05:00:00,export
NEW-0900,40,20.0,2026-04-12T18:00:00,transshipment
NEW-0901,20,28.1,2026-04-20T13:00:00,transshipment
NEW-0902,20,17.3,2026-04-26T06:00:00,transshipment
NEW-0903,40,18.7,2026-04-26T13:00:00,import
NEW-0904,20,24.4,2026-04-26T02:00:00,export
NEW-0905,20,5.4,2026-04-30T22:00:00,import
NEW-0906,20,23.0,2026-05-03T08:00:00,import
NEW-0907,20,15.2,2026-05-02T22:00:00,transshipment
NEW-0908,40,12.3,2026-05-04T16:00:00,import
NEW-0909,40,9.6,2026-05-08T00:00:00,transshipment
NEW-0910,40,12.3,2026-04-21T01:00:00,transshipment
NEW-0911,20,8.9,2026-04-16T07:00:00,export
NEW-0912,20,28.0,2026-05-01T22:00:00,export
NEW-0913,20,16.1,2026-04-19T21:00:00,transshipment
NEW-0914,40,6.8,2026-04-13T21:00:00,transshipment
NEW-0915,40,11.2,2026-05-06T09:00:00,transshipment
NEW-0916,40,5.6,2026-04-27T20:00:00,transshipment
NEW-0917,20,18.4,2026-04-29T00:00:00,export
NEW-0918,40,28.2,2026-05-08T06:00:00,export
NEW-0919,40,17.1,2026-04-18T08:00:00,transshipment
NEW-0920,40,19.3,2026-05-03T19:00:00,import
NEW-0921,40,15.3,2026-05-06T06:00:00,import
NEW-0922,20,20.3,2026-04-18T11:00:00,export
NEW-0923,20,6.9,2026-04-22T20:00:00,import
NEW-0924,40,10.6,2026-05-09T21:00:00,export
NEW-0925,40,7.2,2026-05-01T14:00:00,import
NEW-0926,20,23.8,2026-04-18T14:00:00,export
NEW-0927,40,5.3,2026-04-20T10:00:00,import
NEW-0928,20,20.9,2026-05-07T20:00:00,export
NEW-0929,20,5.3,2026-04-14T17:00:00,transshipment
NEW-0930,40,17.0,2026-05-06T02:00:00,export
NEW-0931,20,17.7,2026-05-09T14:00:00,transshipment
NEW-0932,20,19.3,2026-05-02T03:00:00,transshipment
NEW-0933,40,24.0,2026-04-16T10:00:00,transshipment
NEW-0934,20,26.9,2026-05-10T22:00:00,import
NEW-0935,40,24.3,2026-05-08T03:00:00,import
NEW-0936,40,11.0,2026-05-10T15:00:00,export
NEW-0937,20,5.5,2026-05-02T00:00:00,import
NEW-0938,20,30.0,2026-04-11T13:00:00,import
NEW-0939,20,7.9,2026-04-17T07:00:00,export
NEW-0940,20,27.2,2026-05-05T11:00:00,import
NEW-0941,20,26.7,2026-04-17T21:00:00,transshipment
NEW-0942,40,9.0,2026-04-15T03:00:00,import
NEW-0943,20,24.7,2026-05-08T12:00:00,transshipment
NEW-0944,20,12.8,2026-04-30T19:00:00,import
NEW-0945,40,10.1,2026-04-15T19:00:00,import
NEW-0946,20,13.8,2026-05-09T22:00:00,export
NEW-0947,40,24.6,2026-04-13T22:00:00,import
NEW-0948,20,24.5,2026-05-09T14:00:00,import
NEW-0949,40,21.6,2026-04-13T18:00:00,import
NEW-0950,20,18.4,2026-05-06T23:00:00,export
NEW-0951,40,20.8,2026-05-08T06:00:00,import
NEW-0952,40,5.0,2026-05-04T05:00:00,import
NEW-0953,20,29.3,2026-05-10T21:00:00,import
NEW-0954,20,18.3,2026-04-16T00:00:00,export
NEW-0955,40,20.2,2026-05-03T15:00:00,transshipment
NEW-0956,20,5.5,2026-05-03T01:00:00,transshipment
NEW-0957,20,29.9,2026-04-18T01:00:00,transshipment
NEW-0958,40,13.8,2026-05-01T15:00:00,transshipment
NEW-0959,20,9.1,2026-04-23T01:00:00,transshipment
NEW-0960,20,22.8,2026-04-18T05:00:00,transshipment
