id,size,weight,departure_time,type,slot
MRKU5483178,20.0,10.4,2026-03-19T16:00:00,import,
CMAU7833309,40.0,14.95,2026-03-23T08:00:00,import,
CMAU3581733,40.0,11.31,2026-03-13T12:00:00,import,
,20.0,11.81,2026-03-08T20:00:00,import,
,20.0,24.32,2026-03-08T12:00:00,import,
MSCU9887882,20.0,9.85,2026-03-13T16:00:00,unknown,
CMAU8857661,40.0,23.59,2026-03-10T14:00:00,export,
TCKU6658266,45.0,16.59,2026-03-24T18:00:00,export,
MRKU5256873,40.0,22.31,2026-03-23T22:00:00,import,
TLLU1967000,40.0,19.08,2026-03-16T10:00:00,transshipment,
MRKU1401964,20.0,27.16,2026-03-07T14:00:00,import,
TLLU4392904,40.0,11.12,2026-03-25T14:00:00,export,
TCKU8072796,20.0,9.48,2026-03-11T18:00:00,import,
MSCU6757075,20.0,23.92,2026-03-15T22:00:00,export,
CMAU4996322,20.0,27.48,2026-03-07T20:00:00,import,
TCKU5610141,20.0,9.25,2026-03-14T14:00:00,transshipment,
TCKU0006221,40.0,26.58,2026-03-12T20:00:00,transshipment,
MSCU7694236,20.0,27.89,2026-03-11T14:00:00,import,
TLLU1615708,40.0,20.15,2026-03-08T18:00:00,export,
MSCU5990943,20.0,7.34,2026-03-16T16:00:00,export,
TLLU2014944,40.0,6.94,2026-03-13T06:00:00,transshipment,
,20.0,20.82,2026-03-25T22:00:00,import,
TCKU7910705,40.0,10.15,2026-03-06T10:00:00,empty,
MSCU3471068,20.0,15.08,2026-03-15T08:00:00,export,
TCKU3618365,20.0,10.22,2026-03-09T12:00:00,damaged,
MSCU2256728,40.0,19.15,2026-03-13T18:00:00,import,
CMAU1677073,40.0,14.95,2026-03-15T22:00:00,export,
MRKU5499550,40.0,7.84,2026-03-11T20:00:00,transshipment,
,40.0,20.01,2026-03-15T18:00:00,export,
CMAU9903276,20.0,9.49,2026-03-24T20:00:00,export,
MSCU2193866,20.0,14.2,2026-03-06T20:00:00,export,
TLLU3914586,40.0,12.92,2026-03-16T12:00:00,transshipment,
TCKU3195601,40.0,22.14,,transshipment,
TLLU2832448,20.0,8.23,2026-03-11T10:00:00,export,
TCKU4275410,40.0,73.7,2026-03-07T08:00:00,import,
CMAU3501172,40.0,12.76,2026-03-07T16:00:00,import,
TLLU3320414,20.0,8.88,2026-03-11T14:00:00,import,
TLLU6651876,20.0,18.48,2026-03-13T18:00:00,import,
TCKU7274715,40.0,-3.73,2026-03-25T10:00:00,import,
MRKU9483249,20.0,-2.19,2026-03-08T16:00:00,export,
TCKU0654975,40.0,17.02,2026-03-19T14:00:00,export,
MSCU9140522,40.0,10.04,2026-03-14T20:00:00,import,
TLLU0845348,,10.43,2026-03-07T08:00:00,import,
MSCU3187300,20.0,,2026-03-07T14:00:00,transshipment,
MSCU0800848,40.0,19.07,2026-03-17T12:00:00,export,
MSCU8959604,40.0,10.47,2026-03-12T10:00:00,import,
CMAU8841139,20.0,15.14,2026-03-21T08:00:00,export,
CMAU4694192,20.0,21.63,2026-03-21T14:00:00,export,
MSCU5261784,40.0,11.23,2026-03-12T06:00:00,import,
MSCU9936309,40.0,14.72,2026-03-20T08:00:00,export,
CMAU9554833,20.0,-7.17,2026-03-20T22:00:00,import,
CMAU7064697,20.0,70.82,2026-03-23T06:00:00,export,
TCKU1917187,30.0,27.98,2026-03-21T12:00:00,import,
TLLU8349426,40.0,19.48,2026-03-16T12:00:00,export,
TCKU4986384,40.0,86.01,2026-03-10T16:00:00,transshipment,
MSCU9529070,20.0,25.28,2026-03-25T20:00:00,empty,
TLLU6960196,53.0,16.24,2026-03-06T14:00:00,import,
TCKU4227658,40.0,23.54,2026-03-10T10:00:00,export,
MSCU6660750,40.0,26.41,2026-03-19T22:00:00,import,
TCKU7395994,20.0,6.14,2026-03-06T12:00:00,transshipment,
CMAU7848349,40.0,13.5,2026-03-11T16:00:00,export,
MRKU2617333,20.0,10.48,2026-03-17T20:00:00,import,
CMAU8766974,40.0,17.03,2026-03-15T20:00:00,export,
TLLU6838528,40.0,25.68,2026-03-08T10:00:00,import,
TCKU9710261,40.0,18.55,2026-03-06T06:00:00,transshipment,
CMAU1319847,20.0,13.43,2026-03-08T10:00:00,transit,
TLLU4322379,20.0,20.97,2026-03-23T18:00:00,export,
TLLU1601431,20.0,22.38,2026-03-07T20:00:00,export,
CMAU6972205,20.0,9.79,2026-03-22T10:00:00,transshipment,
MRKU8222040,45.0,24.12,2026-03-18T22:00:00,export,
CMAU6484209,40.0,15.91,2026-03-22T10:00:00,export,
MSCU5648901,20.0,13.76,2026-03-14T08:00:00,transshipment,
MRKU4233013,20.0,12.56,2026-03-06T22:00:00,export,
MRKU0921059,40.0,9.47,2026-03-24T14:00:00,import,
MSCU8695188,40.0,20.32,2026-03-08T18:00:00,transshipment,
MRKU9900085,40.0,25.38,2026-03-22T22:00:00,import,
CMAU2506757,40.0,17.02,2026-03-17T20:00:00,export,
MRKU1518384,20.0,8.48,2026-03-25T18:00:00,export,
TLLU4312643,20.0,5.71,2026-03-13T22:00:00,export,
CMAU8183071,40.0,15.26,2026-03-11T16:00:00,export,
TCKU1940402,20.0,11.44,2026-03-06T06:00:00,transit,
MRKU1462498,20.0,23.39,2026-03-11T08:00:00,import,
CMAU9519947,20.0,15.4,2026-03-22T10:00:00,export,
MRKU8654267,40.0,13.14,2026-03-14T06:00:00,import,
MSCU0426571,40.0,10.48,2026-03-18T20:00:00,import,
TLLU2891474,40.0,10.29,2026-03-11T16:00:00,import,
MRKU2423364,40.0,-9.9,2026-03-23T06:00:00,export,
TCKU4319539,40.0,60.92,2026-03-17T06:00:00,transshipment,
MRKU0955270,40.0,15.6,2026-03-07T06:00:00,import,
MRKU9366466,20.0,20.82,2026-03-08T12:00:00,import,
MSCU9069562,40.0,13.41,2026-03-17T10:00:00,export,
TLLU8337099,20.0,19.1,2026-03-09T16:00:00,import,
MRKU7066740,20.0,15.99,2026-03-25T16:00:00,import,
TLLU5459127,20.0,22.85,,export,
TLLU6797526,30.0,21.04,2026-03-17T22:00:00,export,
MSCU1700803,20.0,,2026-03-13T12:00:00,import,
CMAU7139037,20.0,-9.91,2026-03-19T10:00:00,import,
TCKU1652491,20.0,8.07,2026-03-13T10:00:00,import,
CMAU3618641,40.0,20.63,2026-03-19T06:00:00,import,
MSCU5880991,40.0,97.94,2026-03-08T20:00:00,import,
MSCU3291263,20.0,26.25,2026-03-24T08:00:00,import,
TCKU0156332,40.0,17.28,2026-03-08T14:00:00,import,
TCKU2177240,40.0,18.46,2026-03-08T08:00:00,import,
TLLU5776447,40.0,5.75,2026-03-22T18:00:00,export,
TLLU0939347,45.0,15.79,2026-03-14T14:00:00,import,
TCKU7367461,20.0,-1.81,2026-03-12T18:00:00,transshipment,
MSCU6494564,10.0,8.86,2026-03-15T06:00:00,import,
CMAU9233846,40.0,55.99,2026-03-20T06:00:00,export,
CMAU6938922,10.0,5.98,2026-03-06T08:00:00,export,
MSCU5023942,20.0,17.08,2026-03-09T22:00:00,import,
TCKU7324884,40.0,98.87,2026-03-24T08:00:00,import,
MSCU4944589,20.0,19.81,2026-03-24T18:00:00,import,
CMAU2570408,40.0,72.0,2026-03-09T16:00:00,transshipment,
MRKU6991855,40.0,21.98,2026-03-24T08:00:00,export,
TLLU8108435,45.0,24.9,2026-03-21T08:00:00,import,
TLLU5610286,20.0,10.87,2026-03-08T14:00:00,export,
TLLU8501888,45.0,11.52,2026-03-11T10:00:00,transshipment,
MSCU1959151,20.0,27.95,2026-03-16T16:00:00,damaged,
TLLU8241163,20.0,-3.24,2026-03-08T16:00:00,transshipment,
CMAU9523587,30.0,16.19,2026-03-11T14:00:00,transshipment,
TCKU7312641,20.0,22.84,2026-03-22T10:00:00,export,
TLLU7109867,20.0,7.5,2026-03-09T10:00:00,export,
MSCU4099114,40.0,10.0,2026-03-19T08:00:00,transshipment,
CMAU4098443,40.0,11.53,2026-03-13T22:00:00,import,
MRKU9779486,40.0,18.46,2026-03-15T18:00:00,import,
MRKU1523008,20.0,5.56,2026-03-09T18:00:00,export,
TCKU9373766,20.0,8.6,2026-03-15T10:00:00,import,
TLLU5292295,40.0,19.14,2026-03-09T22:00:00,import,
TLLU3485699,40.0,22.24,2026-03-06T20:00:00,import,
TCKU5817046,40.0,21.15,2026-03-18T14:00:00,import,
TLLU9946825,40.0,20.16,2026-03-09T18:00:00,import,
TCKU4794112,45.0,15.42,2026-03-16T22:00:00,export,
MSCU1266849,53.0,18.73,2026-03-17T10:00:00,export,
MSCU8164595,40.0,12.11,2026-03-06T12:00:00,import,
MSCU4421582,40.0,12.36,2026-03-18T12:00:00,import,
CMAU3190471,40.0,-8.62,2026-03-14T06:00:00,transshipment,
MRKU1314612,20.0,19.43,2026-03-19T14:00:00,import,
TCKU4683798,40.0,20.16,2026-03-08T06:00:00,export,
CMAU4319318,40.0,20.85,2026-03-14T16:00:00,import,
CMAU2226814,40.0,12.7,2026-03-23T06:00:00,export,
CMAU7467450,40.0,15.37,2026-03-15T12:00:00,import,
CMAU4338997,,7.11,2026-03-20T08:00:00,export,
TCKU1610924,40.0,-0.62,2026-03-19T16:00:00,export,
TLLU7506666,20.0,13.73,2026-03-06T22:00:00,import,
CMAU7499041,10.0,22.41,2026-03-09T20:00:00,transshipment,
MRKU7947984,40.0,19.6,2026-03-05T18:00:00,import,
TCKU2573972,40.0,-5.1,2026-03-09T14:00:00,transshipment,
TLLU2749727,40.0,14.32,2026-03-07T16:00:00,import,
TLLU1285841,40.0,24.8,2026-03-23T20:00:00,export,
CMAU4791768,40.0,8.36,2026-03-19T22:00:00,transshipment,
TLLU1169291,40.0,14.3,2026-03-05T16:00:00,export,
CMAU0214594,20.0,22.66,2026-03-10T16:00:00,transshipment,
CMAU6328989,40.0,16.92,2026-03-23T16:00:00,export,
CMAU0380585,40.0,18.29,2026-03-12T12:00:00,import,
TLLU3959078,20.0,22.82,2026-03-07T12:00:00,transit,
MRKU6504424,20.0,12.81,2026-03-19T12:00:00,transshipment,
TCKU3593985,40.0,-2.17,2026-03-23T08:00:00,import,
MSCU4181984,20.0,21.01,2026-03-08T08:00:00,export,
MSCU2045370,40.0,6.78,2026-03-21T08:00:00,transit,
MSCU8806500,40.0,26.78,2026-03-22T14:00:00,import,
MSCU9780235,40.0,27.63,2026-03-21T22:00:00,import,
CMAU3736454,40.0,13.51,2026-03-22T06:00:00,transshipment,
TLLU2892966,40.0,19.04,2026-03-16T22:00:00,import,
CMAU3535246,40.0,10.52,2026-03-06T06:00:00,import,
MSCU5931980,40.0,8.94,2026-03-24T10:00:00,import,
TLLU4340115,20.0,18.07,2026-03-21T20:00:00,import,
MSCU1897707,40.0,14.37,2026-03-23T08:00:00,export,
TCKU2224204,40.0,22.95,2026-03-14T14:00:00,import,
TLLU1143769,20.0,9.82,,transshipment,
MSCU1181505,,7.71,2026-03-24T22:00:00,transshipment,
CMAU7244674,20.0,10.26,2026-03-05T12:00:00,import,
MRKU5943499,20.0,9.02,2026-03-24T12:00:00,import,
CMAU3634421,20.0,11.04,2026-03-22T18:00:00,import,
CMAU0864987,,6.34,2026-03-15T20:00:00,export,
MSCU5259809,20.0,16.49,2026-03-15T20:00:00,import,
MRKU2845691,20.0,-6.47,2026-03-12T14:00:00,export,
MSCU2001404,40.0,10.53,2026-03-13T18:00:00,import,
TLLU7926355,40.0,22.7,2026-03-10T18:00:00,export,
TLLU3320414,20.0,8.88,2026-03-11T14:00:00,import,
CMAU9612802,53.0,17.41,2026-03-23T12:00:00,export,
MSCU0393064,40.0,17.63,2026-03-05T10:00:00,unknown,
TCKU2505958,20.0,7.28,2026-03-05T12:00:00,transshipment,
TLLU5206274,40.0,17.16,2026-03-07T14:00:00,import,
MRKU9897022,40.0,16.59,2026-03-11T08:00:00,export,
CMAU3526519,40.0,20.65,2026-03-06T14:00:00,unknown,
MRKU3467685,40.0,13.32,2026-03-13T12:00:00,damaged,
MSCU4914941,20.0,27.37,,import,
CMAU5305944,20.0,11.16,2026-03-24T06:00:00,export,
CMAU2567608,40.0,28.86,2026-03-13T16:00:00,transshipment,
MSCU7928776,40.0,9.54,2026-03-12T20:00:00,export,
,20.0,26.93,2026-03-16T12:00:00,import,
MRKU5459194,20.0,16.58,2026-03-06T12:00:00,import,
TLLU8383971,20.0,23.14,2026-03-13T18:00:00,import,
CMAU6011270,40.0,18.48,2026-03-14T22:00:00,transshipment,
TCKU7411678,40.0,22.98,2026-03-21T06:00:00,import,
MRKU4467008,40.0,22.45,2026-03-05T10:00:00,import,
MSCU0296270,40.0,0.36,2026-03-13T14:00:00,import,
TCKU0096562,40.0,64.17,2026-03-11T20:00:00,import,
MRKU6751718,40.0,12.26,2026-03-07T16:00:00,export,
MSCU5591854,20.0,,2026-03-11T22:00:00,import,
TLLU5096587,40.0,27.44,2026-03-17T20:00:00,import,
MRKU8155368,40.0,27.16,2026-03-22T14:00:00,import,
CMAU2561937,40.0,11.95,2026-03-20T06:00:00,import,
MSCU2450031,40.0,23.74,2026-03-13T06:00:00,export,
TCKU5665276,20.0,23.1,2026-03-19T20:00:00,import,
TCKU7175599,20.0,,2026-03-08T16:00:00,export,
CMAU0284711,40.0,22.18,2026-03-17T18:00:00,transshipment,
MRKU0762966,40.0,13.3,2026-03-25T08:00:00,import,
MSCU0895908,20.0,8.44,2026-03-16T10:00:00,export,
CMAU1848267,20.0,24.09,2026-03-17T16:00:00,import,
TCKU1831214,40.0,25.47,2026-03-18T06:00:00,import,
MRKU8933566,20.0,7.62,2026-03-17T12:00:00,export,
CMAU1335513,40.0,14.27,2026-03-06T20:00:00,export,
TLLU1787292,40.0,9.21,2026-03-19T12:00:00,import,
TLLU7397979,10.0,13.35,2026-03-07T20:00:00,import,
TLLU1047145,30.0,6.01,2026-03-18T10:00:00,transshipment,
MSCU4350028,40.0,19.76,2026-03-13T10:00:00,transshipment,
MSCU5921248,40.0,10.68,2026-03-06T20:00:00,export,
MSCU3450303,40.0,11.78,2026-03-08T10:00:00,export,
TCKU0259919,40.0,21.25,2026-03-19T06:00:00,export,
MRKU6497449,20.0,22.47,2026-03-20T22:00:00,import,
TLLU9353875,10.0,19.9,2026-03-24T12:00:00,export,
CMAU1770905,40.0,16.53,2026-03-08T14:00:00,import,
MSCU1032849,40.0,25.72,2026-03-25T18:00:00,import,
MSCU0951992,20.0,19.16,2026-03-25T06:00:00,transit,
MSCU1857090,20.0,-7.17,2026-03-20T06:00:00,import,
CMAU7033254,20.0,9.83,2026-03-08T22:00:00,import,
MRKU4973741,20.0,5.41,2026-03-20T10:00:00,export,
CMAU9759777,20.0,17.43,2026-03-18T20:00:00,import,
TCKU3291289,40.0,11.92,2026-03-17T14:00:00,export,
TLLU4063795,20.0,19.74,2026-03-12T10:00:00,export,
CMAU7581743,40.0,28.44,2026-03-06T18:00:00,transshipment,
CMAU8028405,40.0,13.55,2026-03-22T10:00:00,import,
TCKU9302888,20.0,10.16,2026-03-24T08:00:00,export,
TLLU5639144,40.0,24.89,2026-03-15T20:00:00,import,
TCKU2677582,20.0,12.61,2026-03-18T10:00:00,damaged,
TCKU4715683,20.0,6.67,2026-03-08T10:00:00,export,
CMAU8975268,40.0,25.51,2026-03-20T14:00:00,import,
TLLU4165158,40.0,12.9,2026-03-18T08:00:00,import,
TCKU2929486,40.0,9.32,2026-03-08T16:00:00,import,
TLLU0505357,20.0,11.04,2026-03-14T10:00:00,import,
TLLU6521239,40.0,87.61,2026-03-17T18:00:00,export,
MRKU8800856,40.0,12.73,2026-03-09T18:00:00,export,
CMAU6452879,40.0,-3.92,2026-03-06T18:00:00,import,
CMAU7232306,20.0,20.79,2026-03-13T22:00:00,import,
TCKU0507830,40.0,22.5,2026-03-06T14:00:00,import,
TCKU4057155,20.0,23.67,2026-03-06T22:00:00,export,
MRKU5508755,40.0,12.39,2026-03-23T14:00:00,import,
TLLU9750145,40.0,15.62,2026-03-14T06:00:00,export,
MSCU5913184,20.0,12.06,2026-03-21T16:00:00,transshipment,
MSCU1040230,20.0,13.17,2026-03-10T10:00:00,import,
MSCU5756263,40.0,18.88,2026-03-08T12:00:00,export,
CMAU3849058,45.0,8.43,2026-03-25T12:00:00,export,
TLLU4165158,40.0,12.9,2026-03-18T08:00:00,import,
MRKU9475956,40.0,,2026-03-20T16:00:00,transshipment,
TCKU9417553,40.0,26.1,2026-03-25T16:00:00,import,
TCKU4784993,40.0,22.32,2026-03-17T20:00:00,import,
TLLU0151714,20.0,-5.76,2026-03-15T10:00:00,export,
CMAU4094799,40.0,23.88,2026-03-21T12:00:00,export,
MSCU2801566,,18.32,2026-03-07T18:00:00,import,
MRKU5152867,40.0,15.59,2026-03-17T08:00:00,transshipment,
MSCU6158885,20.0,14.18,2026-03-10T16:00:00,damaged,
MRKU1547787,20.0,13.32,2026-03-16T20:00:00,export,
MRKU1772908,40.0,12.97,2026-03-13T18:00:00,import,
TLLU7114186,20.0,21.45,2026-03-08T10:00:00,import,
MSCU4528441,40.0,12.15,2026-03-14T08:00:00,import,
CMAU3255287,20.0,7.85,2026-03-16T10:00:00,export,
MRKU7127706,40.0,10.68,2026-03-06T20:00:00,import,
MSCU8463873,40.0,22.16,2026-03-20T12:00:00,import,
MRKU1208773,20.0,,2026-03-23T18:00:00,import,
CMAU0539327,20.0,10.25,2026-03-12T08:00:00,import,
CMAU5155992,40.0,26.09,2026-03-13T20:00:00,import,
TLLU8416921,40.0,20.2,2026-03-15T08:00:00,import,
CMAU6624330,40.0,50.16,2026-03-13T14:00:00,import,
TCKU2585294,40.0,14.24,2026-03-13T22:00:00,transshipment,
CMAU3321815,40.0,27.41,2026-03-23T16:00:00,import,
MSCU4613581,40.0,19.42,2026-03-05T20:00:00,import,
MRKU1825528,45.0,15.09,2026-03-25T10:00:00,import,
TLLU8982373,20.0,24.81,2026-03-09T06:00:00,import,
TLLU8587461,20.0,15.7,2026-03-21T08:00:00,empty,
MSCU6087734,20.0,6.19,2026-03-22T08:00:00,export,
TLLU7044210,40.0,12.97,2026-03-21T12:00:00,export,
CMAU9011561,40.0,8.19,2026-03-16T16:00:00,transshipment,
CMAU0368778,40.0,17.91,2026-03-09T18:00:00,export,
CMAU3258540,20.0,9.85,2026-03-12T08:00:00,import,
TLLU8980814,20.0,10.83,2026-03-20T10:00:00,import,
TLLU3949681,20.0,15.8,2026-03-14T10:00:00,import,
MRKU5920334,40.0,11.39,,import,
MSCU6441494,40.0,19.83,2026-03-25T08:00:00,import,
TCKU9245471,40.0,11.75,2026-03-06T10:00:00,transshipment,
TCKU6313788,20.0,29.01,2026-03-14T14:00:00,transshipment,
TCKU1817382,40.0,20.75,2026-03-23T12:00:00,export,
MRKU7536190,45.0,25.94,2026-03-23T12:00:00,import,
TLLU8167504,40.0,14.27,2026-03-14T14:00:00,import,
MRKU9466410,40.0,,2026-03-14T18:00:00,import,
TLLU7444878,20.0,17.3,2026-03-13T12:00:00,import,
TCKU3348706,53.0,6.45,2026-03-13T10:00:00,export,
TLLU3207878,20.0,9.8,2026-03-11T16:00:00,export,
CMAU1341282,20.0,16.28,2026-03-18T14:00:00,empty,
CMAU1576527,40.0,5.59,2026-03-22T12:00:00,export,
CMAU3469770,20.0,74.77,2026-03-11T10:00:00,import,
TLLU4741367,20.0,11.34,2026-03-10T06:00:00,import,
MRKU8334888,40.0,10.5,2026-03-15T22:00:00,import,
TCKU4037467,20.0,19.86,2026-03-17T10:00:00,empty,
MSCU1688483,40.0,22.97,2026-03-20T18:00:00,import,
TLLU2918200,40.0,15.94,2026-03-10T18:00:00,import,
CMAU0087304,40.0,22.69,2026-03-15T08:00:00,unknown,
CMAU6124245,40.0,16.66,2026-03-16T20:00:00,export,
CMAU2522702,20.0,22.93,2026-03-17T10:00:00,export,
MSCU2392804,53.0,21.91,2026-03-20T18:00:00,export,
MSCU9393792,40.0,16.29,2026-03-12T22:00:00,empty,
TLLU8314200,40.0,16.91,2026-03-15T14:00:00,transshipment,
CMAU2716819,40.0,25.18,2026-03-20T18:00:00,import,
TCKU5500697,40.0,8.85,2026-03-15T06:00:00,export,
MSCU8050280,40.0,17.77,2026-03-12T22:00:00,import,
CMAU6978866,40.0,-5.59,2026-03-22T14:00:00,import,
MSCU7125877,40.0,20.32,2026-03-19T14:00:00,import,
MRKU7872552,20.0,11.86,2026-03-20T12:00:00,unknown,
TLLU2697537,40.0,14.39,2026-03-06T08:00:00,import,
MSCU1403898,40.0,12.1,2026-03-12T20:00:00,transshipment,
TCKU3916965,45.0,27.01,2026-03-15T14:00:00,import,
MRKU6028087,40.0,17.46,2026-03-12T12:00:00,transshipment,
CMAU3567535,20.0,24.36,2026-03-15T18:00:00,import,
TLLU2839181,20.0,18.36,2026-03-06T08:00:00,transshipment,
TCKU2606682,30.0,6.66,2026-03-24T08:00:00,export,
CMAU5091152,,20.42,2026-03-24T06:00:00,export,
MRKU9778818,20.0,23.21,2026-03-10T18:00:00,export,
TLLU0379126,40.0,-9.88,2026-03-10T22:00:00,transshipment,
TLLU9946825,40.0,20.16,2026-03-09T18:00:00,import,
,20.0,20.16,2026-03-16T12:00:00,import,
TLLU0162239,10.0,20.73,2026-03-11T08:00:00,export,
TCKU5150405,40.0,15.15,2026-03-07T10:00:00,import,
MRKU6036973,40.0,17.18,2026-03-15T10:00:00,export,
,40.0,14.98,2026-03-20T20:00:00,export,
TCKU6225452,40.0,18.47,2026-03-25T20:00:00,import,
TLLU8124916,40.0,12.45,2026-03-16T16:00:00,import,
MRKU3286786,40.0,77.7,2026-03-07T16:00:00,import,
MRKU7650631,40.0,22.46,2026-03-25T16:00:00,export,
MSCU1935312,40.0,10.01,2026-03-21T08:00:00,export,
TLLU0516629,40.0,14.31,2026-03-05T14:00:00,import,
TLLU6838528,40.0,25.68,2026-03-08T10:00:00,import,
MSCU9466622,40.0,13.38,2026-03-21T20:00:00,import,
MSCU0009123,40.0,10.91,2026-03-17T14:00:00,export,
MSCU4898696,53.0,21.77,2026-03-05T08:00:00,import,
MSCU0062393,40.0,17.99,2026-03-24T10:00:00,import,
MRKU5610545,40.0,14.02,2026-03-08T16:00:00,export,
CMAU4406264,20.0,14.17,2026-03-20T14:00:00,import,
MSCU9855769,40.0,22.83,2026-03-08T06:00:00,import,
TLLU7806930,20.0,12.78,2026-03-13T20:00:00,export,
CMAU8457183,40.0,13.39,2026-03-17T14:00:00,unknown,
CMAU4319318,40.0,20.85,2026-03-14T16:00:00,import,
MRKU1929781,40.0,14.46,2026-03-10T06:00:00,export,
,20.0,9.88,2026-03-19T16:00:00,export,
CMAU4649137,20.0,20.25,2026-03-14T12:00:00,export,
MRKU2090731,40.0,18.95,2026-03-10T18:00:00,import,
CMAU8378849,20.0,16.02,2026-03-08T16:00:00,export,
CMAU2333431,40.0,15.0,2026-03-06T08:00:00,import,
MRKU0913050,40.0,10.9,2026-03-22T16:00:00,import,
TCKU1933739,40.0,23.82,2026-03-08T12:00:00,export,
TLLU1465519,10.0,19.33,2026-03-23T10:00:00,export,
TCKU6149362,20.0,21.38,2026-03-22T20:00:00,export,
MRKU6195763,20.0,8.76,2026-03-07T10:00:00,export,
MSCU0107046,,23.14,2026-03-24T22:00:00,import,
TCKU1767208,20.0,10.89,2026-03-17T06:00:00,export,
CMAU1320480,45.0,18.44,2026-03-13T22:00:00,import,
TCKU5907967,40.0,11.62,2026-03-06T06:00:00,export,
MRKU3080428,40.0,12.15,2026-03-22T14:00:00,import,
MSCU5981094,40.0,21.32,2026-03-25T10:00:00,export,
CMAU6827879,40.0,18.98,2026-03-15T08:00:00,import,
TLLU7101276,20.0,16.58,2026-03-13T12:00:00,export,
MRKU6701415,40.0,14.98,2026-03-23T10:00:00,export,
MSCU2535425,30.0,18.7,2026-03-07T12:00:00,import,
TLLU2301370,20.0,21.9,2026-03-10T16:00:00,import,
MRKU9736933,20.0,16.21,2026-03-05T12:00:00,import,
MRKU8785281,20.0,20.17,2026-03-08T12:00:00,import,
TLLU2400700,40.0,12.07,2026-03-22T06:00:00,export,
MSCU1946350,40.0,24.67,2026-03-17T12:00:00,import,
TLLU9138220,20.0,-6.77,2026-03-10T12:00:00,import,
TLLU1948313,40.0,18.27,2026-03-19T12:00:00,transshipment,
MRKU7599893,40.0,16.25,2026-03-16T12:00:00,export,
MRKU9459127,20.0,10.93,2026-03-06T18:00:00,import,
CMAU5820287,40.0,7.26,2026-03-20T12:00:00,export,
CMAU4159014,40.0,23.8,2026-03-21T08:00:00,transshipment,
CMAU5987680,20.0,18.57,2026-03-14T06:00:00,import,
MRKU0738177,45.0,14.63,2026-03-16T18:00:00,import,
MRKU5666335,40.0,16.78,2026-03-22T14:00:00,damaged,
MSCU4994460,40.0,-8.56,2026-03-11T08:00:00,import,
TCKU9613331,10.0,11.72,2026-03-10T16:00:00,import,
TLLU5761241,20.0,6.55,2026-03-16T22:00:00,transit,
MRKU3109335,20.0,17.93,2026-03-05T08:00:00,unknown,
CMAU7883170,40.0,18.56,2026-03-19T10:00:00,export,
TCKU6162327,40.0,11.1,2026-03-20T16:00:00,transshipment,
MSCU2192499,40.0,12.63,2026-03-15T18:00:00,export,
TCKU3445399,20.0,23.27,2026-03-19T12:00:00,transshipment,
TCKU5952713,40.0,22.35,2026-03-12T22:00:00,unknown,
MRKU9343710,40.0,11.83,2026-03-09T06:00:00,export,
TLLU0656154,20.0,9.51,2026-03-11T12:00:00,import,
MSCU1982637,40.0,16.09,2026-03-15T20:00:00,import,
TLLU3476278,40.0,27.63,2026-03-07T16:00:00,import,
TCKU2873380,40.0,20.08,2026-03-10T16:00:00,import,
MSCU7144326,20.0,9.42,2026-03-11T08:00:00,import,
TCKU3442637,20.0,16.85,2026-03-15T14:00:00,import,
MSCU2275303,20.0,-6.0,2026-03-17T12:00:00,export,
MRKU2632901,20.0,16.98,2026-03-18T10:00:00,transit,
CMAU8317819,40.0,15.45,2026-03-14T14:00:00,unknown,
MSCU4224160,40.0,14.73,2026-03-12T14:00:00,import,
TCKU2501494,40.0,8.92,2026-03-19T14:00:00,import,
MRKU5315986,40.0,26.32,2026-03-18T22:00:00,import,
MSCU7750164,40.0,19.31,2026-03-21T12:00:00,transshipment,
CMAU3969732,20.0,15.71,2026-03-06T06:00:00,export,
MRKU0520626,20.0,10.27,2026-03-09T14:00:00,import,
MRKU4586185,40.0,80.55,2026-03-14T20:00:00,import,
CMAU3437875,10.0,17.44,2026-03-23T08:00:00,import,
TCKU8787565,20.0,16.84,2026-03-24T08:00:00,export,
TLLU5531436,40.0,28.62,2026-03-13T08:00:00,transshipment,
MSCU7545095,20.0,27.18,2026-03-22T20:00:00,transshipment,
MRKU8382244,40.0,9.64,2026-03-19T10:00:00,import,
TLLU0992272,40.0,26.48,2026-03-20T06:00:00,import,
TLLU5610286,20.0,10.87,2026-03-08T14:00:00,export,
TCKU9297592,20.0,8.34,2026-03-15T08:00:00,export,
MRKU0507179,40.0,11.95,2026-03-17T16:00:00,import,
MRKU7669415,20.0,24.82,2026-03-11T16:00:00,import,
CMAU2553609,10.0,14.94,2026-03-12T22:00:00,transshipment,
MRKU5278510,40.0,20.04,2026-03-19T14:00:00,export,
CMAU8403673,40.0,24.91,2026-03-20T12:00:00,export,
MRKU8826920,40.0,6.23,2026-03-21T08:00:00,export,
TLLU4778619,20.0,8.79,2026-03-05T14:00:00,empty,
TLLU4440501,53.0,11.78,2026-03-18T12:00:00,export,
CMAU1429653,20.0,11.43,2026-03-12T20:00:00,import,
TCKU4321324,40.0,18.07,2026-03-08T12:00:00,transshipment,
MRKU8720038,20.0,14.92,2026-03-17T08:00:00,import,
MSCU8551900,40.0,20.02,2026-03-20T16:00:00,import,
CMAU6446619,40.0,6.22,2026-03-08T10:00:00,export,
TCKU1391453,40.0,23.64,2026-03-05T22:00:00,export,
