id,size,weight,departure_time,type,slot
SNAP-0367,40,29.0,2026-05-02T08:00:00,transshipment,C-004-J-02
SNAP-0368,20,9.2,2026-04-19T08:00:00,transshipment,A-012-I-02
SNAP-0369,40,11.7,2026-04-12T14:00:00,export,B-006-C-01
SNAP-0370,40,13.7,2026-05-07T01:00:00,transshipment,B-024-E-01
SNAP-0371,40,7.5,2026-05-06T16:00:00,export,C-008-D-01
SNAP-0372,20,13.0,2026-04-18T08:00:00,import,B-018-D-01
SNAP-0373,20,19.8,2026-04-28T21:00:00,transshipment,D-009-A-01
SNAP-0374,40,26.3,2026-05-10T07:00:00,import,C-018-C-02
SNAP-0375,40,23.8,2026-04-16T05:00:00,transshipment,A-004-E-01
SNAP-0376,20,22.6,2026-04-26T23:00:00,transshipment,B-022-D-02
SNAP-0377,40,16.4,2026-05-06T21:00:00,import,B-003-B-01
SNAP-0378,20,5.6,2026-05-07T17:00:00,export,D-011-F-01
SNAP-0379,40,15.5,2026-04-15T14:00:00,import,A-022-F-03
SNAP-0380,20,10.4,2026-05-02T17:00:00,export,B-011-F-01
SNAP-0381,40,20.0,2026-04-26T17:00:00,import,C-007-G-02
SNAP-0382,20,18.2,2026-04-25T08:00:00,import,C-002-H-01
SNAP-0383,20,11.9,2026-04-28T05:00:00,transshipment,D-023-J-01
SNAP-0384,40,19.2,2026-04-24T02:00:00,transshipment,B-021-B-01
SNAP-0385,20,27.9,2026-04-21T19:00:00,export,B-021-H-01
SNAP-0386,40,10.1,2026-05-09T03:00:00,transshipment,C-006-F-01
SNAP-0387,20,29.7,2026-05-01T05:00:00,transshipment,A-004-J-01
SNAP-0388,40,24.4,2026-04-14T16:00:00,import,D-010-J-01
SNAP-0389,20,27.2,2026-04-14T06:00:00,import,D-002-H-01
SNAP-0390,20,8.2,2026-05-04T17:00:00,import,C-007-C-01
SNAP-0391,40,20.8,2026-04-28T16:00:00,import,A-015-G-01
SNAP-0392,40,7.7,2026-04-24T20:00:00,export,A-022-K-01
SNAP-0393,40,11.9,2026-04-29T01:00:00,import,B-022-J-01
SNAP-0394,20,8.8,2026-05-05T16:00:00,transshipment,B-018-D-02
SNAP-0395,20,27.6,2026-05-09T10:00:00,import,B-024-A-01
SNAP-0396,20,15.9,2026-04-21T20:00:00,import,C-006-B-01
SNAP-0397,20,7.4,2026-05-03T11:00:00,transshipment,B-004-I-01
SNAP-0398,20,14.6,2026-04-14T22:00:00,transshipment,D-023-C-01
SNAP-0399,40,10.2,2026-04-25T08:00:00,export,A-020-H-03
SNAP-0400,40,11.3,2026-04-26T11:00:00,export,D-023-D-03
SNAP-0401,20,17.6,2026-05-03T20:00:00,export,C-016-E-01
SNAP-0402,40,20.0,2026-04-23T23:00:00,import,B-021-J-01
SNAP-0403,40,12.7,2026-05-04T20:00:00,transshipment,B-008-K-03
SNAP-0404,40,10.3,2026-04-24T10:00:00,export,C-018-J-03
SNAP-0405,40,7.9,2026-04-27T00:00:00,export,D-004-K-02
SNAP-0406,20,9.5,2026-04-18T07:00:00,import,D-008-H-01
SNAP-0407,40,20.8,2026-04-22T20:00:00,import,D-007-E-01
SNAP-0408,20,24.9,2026-04-22T13:00:00,export,D-024-C-01
SNAP-0409,40,25.1,2026-04-17T04:00:00,import,A-023-F-01
SNAP-0410,40,13.7,2026-04-27T04:00:00,transshipment,D-001-B-01
SNAP-0411,40,27.1,2026-04-14T07:00:00,export,A-024-I-02
SNAP-0412,20,28.1,2026-05-05T10:00:00,transshipment,C-005-A-01
SNAP-0413,40,18.8,2026-04-20T18:00:00,export,B-017-I-01
SNAP-0414,20,12.4,2026-04-21T08:00:00,transshipment,C-012-B-02
SNAP-0415,20,23.1,2026-04-25T10:00:00,transshipment,C-022-G-01
SNAP-0416,40,27.2,2026-05-06T14:00:00,import,A-011-G-02
SNAP-0417,40,17.4,2026-04-20T10:00:00,transshipment,D-023-F-01
SNAP-0418,40,28.4,2026-04-30T19:00:00,export,B-021-E-01
SNAP-0419,20,28.6,2026-04-20T05:00:00,transshipment,A-009-E-01
SNAP-0420,20,27.8,2026-04-30T20:00:00,export,D-012-C-01
SNAP-0421,40,17.8,2026-04-20T09:00:00,transshipment,C-009-H-02
SNAP-0422,40,12.7,2026-04-20T07:00:00,transshipment,D-005-G-02
SNAP-0423,40,23.9,2026-04-30T21:00:00,export,A-013-D-01
SNAP-0424,20,20.4,2026-04-16T22:00:00,transshipment,A-005-C-01
SNAP-0425,20,26.0,2026-05-05T23:00:00,import,B-022-F-02
SNAP-0426,20,12.3,2026-04-26T02:00:00,export,B-003-K-02
SNAP-0427,40,19.5,2026-04-28T19:00:00,import,A-003-G-02
SNAP-0428,20,5.5,2026-04-19T04:00:00,import,A-019-A-02
SNAP-0429,40,18.9,2026-04-19T16:00:00,import,C-018-L-01
SNAP-0430,20,21.2,2026-05-07T03:00:00,transshipment,C-017-E-01
SNAP-0431,40,6.2,2026-05-01T08:00:00,import,B-015-L-01
SNAP-0432,40,27.8,2026-04-24T07:00:00,transshipment,A-017-C-03
SNAP-0433,20,7.4,2026-04-15T03:00:00,transshipment,C-024-K-02
SNAP-0434,40,6.7,2026-05-09T12:00:00,import,B-024-F-01
SNAP-0435,20,20.2,2026-04-19T23:00:00,transshipment,C-017-L-01
SNAP-0436,40,21.5,2026-04-19T15:00:00,export,C-004-K-01
SNAP-0437,20,21.2,2026-04-23T03:00:00,transshipment,B-003-C-01
SNAP-0438,40,24.8,2026-04-26T15:00:00,import,A-006-K-01
SNAP-0439,20,29.1,2026-04-13T12:00:00,import,D-010-J-02
SNAP-0440,20,18.6,2026-05-10T23:00:00,transshipment,A-012-C-01
SNAP-0441,40,29.1,2026-04-21T03:00:00,export,B-024-F-02
SNAP-0442,20,22.9,2026-04-25T15:00:00,transshipment,B-007-F-03
SNAP-0443,20,24.2,2026-04-17T23:00:00,import,C-011-H-01
SNAP-0444,20,5.2,2026-05-06T02:00:00,import,A-012-C-02
SNAP-0445,40,12.6,2026-04-27T16:00:00,import,C-004-B-01
SNAP-0446,20,15.8,2026-04-19T01:00:00,import,C-020-D-01
SNAP-0447,20,8.5,2026-04-20T21:00:00,export,A-018-B-01
SNAP-0448,20,5.7,2026-04-15T09:00:00,export,B-023-C-01
SNAP-0449,20,21.3,2026-04-24T05:00:00,import,A-002-B-01
SNAP-0450,40,13.6,2026-05-02T19:00:00,import,B-021-G-01
SNAP-0451,40,23.7,2026-05-09T04:00:00,export,A-009-F-02
SNAP-0452,40,11.9,2026-04-30T14:00:00,import,C-021-G-01
SNAP-0453,40,21.5,2026-04-22T21:00:00,import,D-008-J-01
SNAP-0454,40,16.7,2026-04-20T11:00:00,export,A-014-L-01
SNAP-0455,20,6.5,2026-05-06T09:00:00,export,D-018-B-01
SNAP-0456,40,27.0,2026-04-28T08:00:00,transshipment,D-016-I-01
SNAP-0457,20,26.1,2026-05-08T22:00:00,export,C-014-J-03
SNAP-0458,40,29.3,2026-04-14T11:00:00,export,D-017-F-02
SNAP-0459,20,25.4,2026-05-04T10:00:00,export,B-015-E-02
SNAP-0460,40,17.7,2026-05-04T06:00:00,export,C-007-K-01
SNAP-0461,20,21.0,2026-04-11T11:00:00,transshipment,A-019-A-03
SNAP-0462,40,17.4,2026-04-21T08:00:00,import,B-022-B-01
SNAP-0463,20,5.1,2026-05-04T17:00:00,export,B-014-I-01
SNAP-0464,40,12.0,2026-05-09T07:00:00,export,D-008-I-01
SNAP-0465,20,19.6,2026-04-22T19:00:00,transshipment,D-013-J-02
SNAP-0466,20,28.9,2026-04-16T04:00:00,transshipment,D-002-D-02
SNAP-0467,40,8.5,2026-05-05T18:00:00,transshipment,B-004-H-01
SNAP-0468,20,6.4,2026-04-18T05:00:00,import,C-003-F-01
SNAP-0469,40,27.7,2026-04-21T23:00:00,transshipment,C-019-B-01
SNAP-0470,20,6.8,2026-04-29T18:00:00,transshipment,D-012-J-02
SNAP-0471,40,21.1,2026-05-04T00:00:00,transshipment,A-019-L-01
SNAP-0472,20,27.8,2026-04-26T16:00:00,export,B-024-I-01
SNAP-0473,20,14.2,2026-04-15T15:00:00,transshipment,D-017-H-01
SNAP-0474,20,25.8,2026-04-28T22:00:00,export,A-007-A-02
SNAP-0475,40,17.8,2026-04-19T05:00:00,export,D-001-H-02
SNAP-0476,40,23.4,2026-04-12T03:00:00,transshipment,D-020-E-03
SNAP-0477,40,8.8,2026-04-17T10:00:00,export,D-021-I-02
SNAP-0478,40,29.2,2026-04-27T13:00:00,export,A-013-C-01
SNAP-0479,40,28.8,2026-04-11T13:00:00,import,D-002-D-03
SNAP-0480,40,29.5,2026-04-12T11:00:00,transshipment,D-008-G-01
SNAP-0481,20,5.5,2026-05-08T04:00:00,import,D-001-L-02
SNAP-0482,20,16.2,2026-05-09T01:00:00,transshipment,B-018-D-03
SNAP-0483,40,18.9,2026-04-15T04:00:00,transshipment,D-001-C-01
SNAP-0484,20,7.3,2026-04-18T06:00:00,import,B-014-K-01
SNAP-0485,20,13.1,2026-04-26T12:00:00,transshipment,B-020-G-01
SNAP-0486,20,26.8,2026-04-15T01:00:00,transshipment,B-020-K-02
SNAP-0487,40,24.9,2026-04-23T05:00:00,transshipment,B-011-F-02
SNAP-0488,20,15.0,2026-04-28T07:00:00,transshipment,B-005-A-01
SNAP-0489,40,17.2,2026-04-17T05:00:00,transshipment,D-024-K-01
SNAP-0490,20,5.5,2026-04-30T05:00:00,export,A-009-I-01
SNAP-0491,20,14.9,2026-05-07T05:00:00,transshipment,D-022-L-01
SNAP-0492,40,22.6,2026-04-20T18:00:00,import,D-019-C-01
SNAP-0493,40,28.7,2026-04-23T08:00:00,transshipment,A-017-B-01
SNAP-0494,40,24.5,2026-04-28T12:00:00,transshipment,C-002-A-01
SNAP-0495,20,14.4,2026-05-08T02:00:00,transshipment,D-015-F-01
SNAP-0496,40,10.0,2026-05-06T06:00:00,transshipment,C-001-F-02
SNAP-0497,20,10.3,2026-04-18T09:00:00,export,C-022-K-01
SNAP-0498,40,15.0,2026-04-15T05:00:00,export,D-011-D-02
SNAP-0499,20,27.1,2026-05-03T19:00:00,export,C-009-E-01
SNAP-0500,40,24.2,2026-04-22T21:00:00,import,C-017-D-02
SNAP-0501,20,23.1,2026-04-14T02:00:00,transshipment,D-005-C-03
SNAP-0502,40,18.5,2026-04-18T23:00:00,transshipment,A-019-F-01
SNAP-0503,40,16.9,2026-04-15T07:00:00,import,D-020-D-01
SNAP-0504,20,25.8,2026-04-26T14:00:00,import,A-006-A-01
SNAP-0505,20,9.4,2026-04-20T17:00:00,transshipment,A-006-G-01
SNAP-0506,40,21.5,2026-04-16T19:00:00,export,B-002-L-01
SNAP-0507,20,7.3,2026-04-22T04:00:00,transshipment,C-012-C-02
SNAP-0508,40,19.0,2026-04-27T13:00:00,transshipment,D-020-A-01
SNAP-0509,20,23.3,2026-04-14T00:00:00,transshipment,B-001-H-01
SNAP-0510,20,9.8,2026-04-20T09:00:00,transshipment,C-023-B-01
SNAP-0511,40,29.0,2026-04-25T19:00:00,export,B-009-D-01
SNAP-0512,20,20.2,2026-05-04T06:00:00,transshipment,C-010-I-02
SNAP-0513,40,17.9,2026-05-09T08:00:00,transshipment,B-018-B-02
SNAP-0514,20,12.9,2026-05-01T17:00:00,export,D-006-G-01
SNAP-0515,20,5.7,2026-05-06T20:00:00,export,D-007-J-02
SNAP-0516,20,11.1,2026-05-01T04:00:00,import,C-007-E-01
SNAP-0517,40,23.9,2026-04-13T12:00:00,transshipment,B-022-J-02
SNAP-0518,20,12.2,2026-04-22T09:00:00,import,A-006-L-01
SNAP-0519,20,16.9,2026-05-10T06:00:00,export,A-021-G-03
SNAP-0520,40,17.1,2026-04-21T13:00:00,export,D-005-I-01
SNAP-0521,40,11.0,2026-04-26T06:00:00,transshipment,B-016-E-01
SNAP-0522,20,13.6,2026-04-16T08:00:00,transshipment,A-018-K-01
SNAP-0523,40,14.4,2026-04-12T04:00:00,transshipment,A-014-C-01
SNAP-0524,40,15.3,2026-05-04T10:00:00,import,A-004-D-03
SNAP-0525,20,13.7,2026-04-17T10:00:00,import,A-023-H-02
SNAP-0526,20,28.0,2026-04-17T15:00:00,import,C-002-F-01
SNAP-0527,20,18.6,2026-04-28T00:00:00,export,B-024-D-02
SNAP-0528,20,18.8,2026-05-01T02:00:00,import,C-002-A-02
SNAP-0529,20,18.8,2026-05-04T15:00:00,import,B-014-G-01
SNAP-0530,20,9.9,2026-04-11T11:00:00,import,D-011-I-01
SNAP-0531,40,15.1,2026-04-23T12:00:00,export,A-021-L-02
SNAP-0532,40,9.7,2026-04-19T12:00:00,import,B-021-A-01
SNAP-0533,20,26.3,2026-04-19T16:00:00,import,B-010-D-01
SNAP-0534,20,13.4,2026-04-16T05:00:00,export,C-014-L-01
SNAP-0535,20,9.9,2026-05-08T04:00:00,export,D-020-J-02
SNAP-0536,40,9.8,2026-05-02T14:00:00,export,B-023-J-01
SNAP-0537,40,11.9,2026-04-18T21:00:00,import,A-008-H-02
SNAP-0538,40,17.7,2026-04-15T03:00:00,transshipment,D-002-F-03
SNAP-0539,20,6.7,2026-05-05T01:00:00,transshipment,D-022-E-03
SNAP-0540,40,18.4,2026-04-26T07:00:00,import,D-015-D-01
SNAP-0541,40,22.2,2026-04-15T19:00:00,export,D-021-G-01
SNAP-0542,40,26.4,2026-05-05T12:00:00,export,B-023-B-01
SNAP-0543,20,21.8,2026-04-19T18:00:00,export,D-022-L-02
SNAP-0544,20,16.8,2026-04-29T08:00:00,export,A-012-F-01
SNAP-0545,20,8.2,2026-05-04T19:00:00,export,D-011-J-02
SNAP-0546,40,23.6,2026-04-17T08:00:00,import,B-019-I-02
SNAP-0547,20,25.6,2026-04-27T14:00:00,import,B-014-H-02
SNAP-0548,40,16.8,2026-04-15T02:00:00,transshipment,D-002-G-03
SNAP-0549,40,10.4,2026-04-29T09:00:00,transshipment,A-002-A-02
SNAP-0550,20,21.2,2026-04-24T23:00:00,export,A-001-L-01
SNAP-0551,20,19.7,2026-04-20T23:00:00,export,D-024-F-02
SNAP-0552,20,27.9,2026-04-21T13:00:00,export,D-024-L-02
SNAP-0553,20,21.3,2026-05-08T04:00:00,import,B-008-E-01
SNAP-0554,40,21.6,2026-04-25T10:00:00,export,A-011-J-01
SNAP-0555,40,23.0,2026-04-30T05:00:00,transshipment,C-024-K-03
SNAP-0556,40,22.5,2026-04-30T14:00:00,export,B-023-G-01
SNAP-0557,20,14.6,2026-04-15T07:00:00,transshipment,C-022-F-01
SNAP-0558,40,17.9,2026-05-08T15:00:00,import,B-003-J-01
SNAP-0559,40,6.6,2026-05-03T23:00:00,import,D-004-I-02
SNAP-0560,20,25.0,2026-04-19T23:00:00,import,C-011-A-02
SNAP-0561,40,15.7,2026-04-22T12:00:00,transshipment,B-018-F-01
SNAP-0562,40,19.8,2026-05-04T21:00:00,export,C-023-G-02
SNAP-0563,40,28.5,2026-05-05T23:00:00,import,A-017-B-02
SNAP-0564,40,9.2,2026-04-23T20:00:00,import,D-013-H-01
SNAP-0565,40,5.1,2026-04-20T18:00:00,transshipment,D-002-F-04
SNAP-0566,20,11.9,2026-05-08T18:00:00,import,D-021-E-01
SNAP-0567,20,8.6,2026-05-08T10:00:00,transshipment,A-015-E-01
SNAP-0568,40,27.8,2026-04-15T07:00:00,transshipment,A-021-K-01
SNAP-0569,40,12.4,2026-05-10T15:00:00,export,C-024-I-01
SNAP-0570,40,17.3,2026-04-18T05:00:00,export,D-016-B-02
SNAP-0571,20,25.4,2026-04-27T22:00:00,transshipment,C-013-I-01
SNAP-0572,40,24.4,2026-04-18T07:00:00,export,D-015-H-01
SNAP-0573,20,24.8,2026-04-28T04:00:00,transshipment,A-010-K-01
SNAP-0574,40,29.9,2026-04-22T17:00:00,transshipment,D-022-D-02
SNAP-0575,20,19.7,2026-04-30T14:00:00,export,C-007-K-02
SNAP-0576,40,22.3,2026-05-08T17:00:00,export,D-022-F-02
SNAP-0577,40,12.1,2026-04-15T10:00:00,transshipment,D-013-C-01
SNAP-0578,40,12.0,2026-05-10T21:00:00,import,D-022-H-02
SNAP-0579,40,19.4,2026-05-10T18:00:00,export,A-011-E-03
SNAP-0580,40,19.0,2026-04-14T13:00:00,export,B-022-B-02
SNAP-0581,20,25.6,2026-05-07T20:00:00,import,A-015-G-02
SNAP-0582,40,29.6,2026-05-05T17:00:00,export,C-019-H-02
SNAP-0583,40,9.1,2026-04-22T14:00:00,import,A-024-B-01
SNAP-0584,40,28.0,2026-04-23T06:00:00,export,A-012-B-01
SNAP-0585,40,6.7,2026-04-20T10:00:00,export,C-009-E-02
SNAP-0586,20,5.6,2026-05-05T16:00:00,export,B-008-F-01
SNAP-0587,20,9.6,2026-05-05T22:00:00,import,A-021-I-01
SNAP-0588,40,25.5,2026-04-26T18:00:00,import,A-004-B-01
SNAP-0589,40,17.7,2026-04-13T01:00:00,transshipment,C-001-B-01
SNAP-0590,20,28.1,2026-04-27T14:00:00,export,A-023-G-01
SNAP-0591,40,12.4,2026-04-16T19:00:00,import,B-014-K-02
SNAP-0592,20,21.5,2026-05-05T01:00:00,transshipment,D-002-F-05
SNAP-0593,40,26.0,2026-04-18T19:00:00,export,A-017-C-04
SNAP-0594,40,16.0,2026-04-12T08:00:00,import,A-023-D-01
SNAP-0595,20,29.5,2026-04-25T08:00:00,export,B-008-J-01
SNAP-0596,20,28.6,2026-04-12T16:00:00,export,D-005-L-01
SNAP-0597,40,29.2,2026-04-30T11:00:00,transshipment,A-016-I-03
SNAP-0598,40,23.4,2026-05-03T22:00:00,transshipment,C-007-H-02
SNAP-0599,20,13.6,2026-04-19T19:00:00,transshipment,C-005-J-01
SNAP-0600,40,27.3,2026-04-23T13:00:00,export,D-011-E-01
SNAP-0601,20,8.5,2026-04-29T04:00:00,transshipment,D-003-H-02
SNAP-0602,20,6.7,2026-05-03T09:00:00,transshipment,D-002-E-01
SNAP-0603,40,8.4,2026-04-20T15:00:00,transshipment,A-008-B-01
SNAP-0604,40,14.0,2026-05-07T14:00:00,transshipment,D-011-F-02
SNAP-0605,20,19.2,2026-04-30T13:00:00,import,A-003-J-01
SNAP-0606,20,15.3,2026-04-25T11:00:00,export,A-013-G-01
SNAP-0607,20,29.0,2026-04-12T16:00:00,import,B-002-A-01
SNAP-0608,40,12.7,2026-05-05T23:00:00,import,A-013-K-01
SNAP-0609,20,6.7,2026-04-22T13:00:00,export,B-024-J-01
SNAP-0610,40,12.5,2026-04-13T14:00:00,export,B-022-E-01
SNAP-0611,20,16.6,2026-04-29T20:00:00,export,D-023-A-01
SNAP-0612,40,18.7,2026-05-01T01:00:00,transshipment,C-011-H-02
SNAP-0613,40,8.8,2026-04-13T02:00:00,export,B-015-K-02
SNAP-0614,20,28.4,2026-05-04T04:00:00,export,B-004-E-01
SNAP-0615,40,22.6,2026-04-27T03:00:00,import,C-005-L-02
SNAP-0616,20,18.7,2026-05-03T22:00:00,transshipment,C-014-L-02
SNAP-0617,40,17.6,2026-05-10T02:00:00,import,C-004-L-01
SNAP-0618,40,7.8,2026-04-18T22:00:00,transshipment,D-008-J-02
SNAP-0619,40,26.0,2026-04-11T03:00:00,export,D-003-H-03
SNAP-0620,20,13.7,2026-04-20T03:00:00,export,A-022-L-01
SNAP-0621,40,25.1,2026-05-09T13:00:00,export,D-019-F-01
SNAP-0622,40,26.6,2026-04-23T11:00:00,import,D-022-D-03
SNAP-0623,20,13.9,2026-05-05T07:00:00,transshipment,A-003-A-01
SNAP-0624,40,20.7,2026-04-15T13:00:00,export,D-003-H-04
SNAP-0625,40,24.0,2026-04-30T06:00:00,import,C-003-I-01
SNAP-0626,40,12.1,2026-05-04T12:00:00,export,A-014-L-02
SNAP-0627,40,15.0,2026-05-07T07:00:00,export,A-016-K-01
SNAP-0628,20,14.2,2026-04-29T09:00:00,export,C-014-F-01
SNAP-0629,40,14.0,2026-05-07T18:00:00,export,D-023-B-01
SNAP-0630,20,24.6,2026-04-19T08:00:00,import,C-015-H-01
SNAP-0631,20,5.5,2026-04-25T22:00:00,import,D-012-L-01
SNAP-0632,20,13.9,2026-04-30T15:00:00,export,A-015-B-02
SNAP-0633,20,26.4,2026-04-18T17:00:00,transshipment,D-015-C-02
SNAP-0634,20,29.5,2026-04-17T17:00:00,import,A-014-D-01
SNAP-0635,40,6.7,2026-04-20T11:00:00,import,B-008-J-02
SNAP-0636,40,10.6,2026-04-27T21:00:00,transshipment,C-016-I-01
SNAP-0637,40,17.4,2026-05-08T13:00:00,export,C-021-J-05
SNAP-0638,40,6.2,2026-05-05T20:00:00,import,D-017-J-01
SNAP-0639,20,17.7,2026-04-19T10:00:00,import,B-004-K-01
SNAP-0640,40,8.3,2026-04-23T15:00:00,transshipment,D-005-E-01
SNAP-0641,20,16.5,2026-04-30T12:00:00,import,A-003-B-01
SNAP-0642,40,25.5,2026-04-24T18:00:00,export,D-006-K-02
SNAP-0643,40,7.6,2026-04-29T02:00:00,transshipment,D-018-J-01
SNAP-0644,20,16.5,2026-04-28T03:00:00,export,A-023-B-01
SNAP-0645,40,27.0,2026-04-30T06:00:00,import,C-022-E-01
SNAP-0646,40,12.3,2026-05-09T20:00:00,transshipment,A-015-A-01
SNAP-0647,20,26.1,2026-04-25T02:00:00,export,B-019-B-01
SNAP-0648,40,24.6,2026-05-08T02:00:00,export,A-019-H-01
SNAP-0649,40,14.1,2026-04-21T01:00:00,transshipment,A-003-D-02
SNAP-0650,20,16.0,2026-04-29T17:00:00,import,A-012-G-01
SNAP-0651,40,12.6,2026-05-09T15:00:00,transshipment,B-011-I-01
SNAP-0652,40,13.6,2026-04-15T16:00:00,export,D-017-K-02
SNAP-0653,40,27.5,2026-04-13T03:00:00,export,C-008-A-02
SNAP-0654,20,18.9,2026-04-23T08:00:00,export,D-023-E-02
SNAP-0655,20,13.1,2026-05-06T13:00:00,transshipment,D-001-G-01
SNAP-0656,40,6.6,2026-04-15T18:00:00,export,A-003-A-02
SNAP-0657,20,19.3,2026-04-26T00:00:00,import,C-024-A-01
SNAP-0658,40,17.4,2026-04-20T03:00:00,export,B-012-L-03
SNAP-0659,20,20.6,2026-04-29T00:00:00,import,B-022-G-01
SNAP-0660,40,11.6,2026-05-07T06:00:00,transshipment,C-011-A-03
SNAP-0661,20,19.8,2026-05-08T17:00:00,export,C-018-K-01
SNAP-0662,20,11.9,2026-05-10T21:00:00,export,D-018-G-01
SNAP-0663,20,6.8,2026-04-11T21:00:00,transshipment,B-005-I-01
SNAP-0664,40,29.0,2026-04-24T04:00:00,import,C-011-F-02
SNAP-0665,40,14.0,2026-05-01T04:00:00,export,B-014-H-03
SNAP-0666,40,24.4,2026-04-30T18:00:00,export,C-004-G-02
SNAP-0667,40,18.9,2026-04-17T10:00:00,transshipment,A-018-G-01
SNAP-0668,20,14.0,2026-04-20T21:00:00,export,A-011-E-04
SNAP-0669,40,22.2,2026-04-15T13:00:00,import,D-003-B-03
SNAP-0670,20,8.1,2026-04-17T14:00:00,export,C-011-K-02
SNAP-0671,20,6.2,2026-04-27T04:00:00,export,A-019-E-02
SNAP-0672,20,5.3,2026-04-11T02:00:00,transshipment,A-008-E-01
SNAP-0673,40,22.5,2026-04-28T04:00:00,transshipment,D-024-A-01
SNAP-0674,40,11.5,2026-04-22T22:00:00,transshipment,B-007-E-02
SNAP-0675,40,14.7,2026-05-02T14:00:00,export,A-012-K-02
SNAP-0676,40,6.6,2026-04-14T13:00:00,export,B-017-G-01
SNAP-0677,40,5.5,2026-04-14T23:00:00,export,B-007-D-01
SNAP-0678,40,10.6,2026-04-17T13:00:00,export,A-001-E-01
SNAP-0679,20,8.5,2026-05-07T07:00:00,import,C-018-H-01
SNAP-0680,40,27.6,2026-04-16T04:00:00,transshipment,D-018-D-01
SNAP-0681,40,12.7,2026-04-19T19:00:00,transshipment,C-011-K-03
SNAP-0682,20,9.0,2026-04-30T12:00:00,export,D-013-L-02
SNAP-0683,20,7.3,2026-04-17T03:00:00,export,C-023-I-01
SNAP-0684,40,12.4,2026-05-07T14:00:00,export,B-007-D-02
SNAP-0685,40,27.2,2026-04-14T02:00:00,transshipment,A-017-K-01
SNAP-0686,20,28.5,2026-05-05T07:00:00,transshipment,D-023-E-03
SNAP-0687,20,15.3,2026-04-17T21:00:00,transshipment,B-021-C-01
SNAP-0688,20,5.5,2026-04-30T11:00:00,import,D-015-B-02
SNAP-0689,20,9.6,2026-04-15T21:00:00,transshipment,B-006-K-01
SNAP-0690,40,7.1,2026-04-12T04:00:00,transshipment,D-006-B-02
SNAP-0691,20,28.3,2026-05-08T03:00:00,transshipment,D-001-B-02
SNAP-0692,40,6.6,2026-04-22T23:00:00,transshipment,D-018-I-01
SNAP-0693,20,10.1,2026-04-28T15:00:00,transshipment,D-023-L-01
SNAP-0694,20,5.0,2026-04-12T22:00:00,import,A-006-B-01
SNAP-0695,20,18.7,2026-05-07T08:00:00,transshipment,D-018-I-02
SNAP-0696,40,6.3,2026-04-18T19:00:00,import,A-015-J-01
SNAP-0697,20,11.9,2026-04-17T01:00:00,export,D-018-H-02
SNAP-0698,20,7.6,2026-04-26T22:00:00,transshipment,C-003-D-01
SNAP-0699,40,17.3,2026-05-07T03:00:00,transshipment,D-012-C-02
SNAP-0700,20,6.8,2026-05-03T16:00:00,import,D-019-B-01
SNAP-0701,40,9.1,2026-04-13T06:00:00,import,D-001-F-01
SNAP-0702,40,14.6,2026-04-27T22:00:00,transshipment,D-020-C-01
SNAP-0703,40,18.0,2026-04-15T19:00:00,export,B-022-I-01
SNAP-0704,40,12.9,2026-04-26T08:00:00,transshipment,D-020-G-01
SNAP-0705,20,9.7,2026-04-17T04:00:00,import,A-009-J-01
SNAP-0706,40,6.2,2026-04-17T07:00:00,transshipment,A-009-K-01
SNAP-0707,40,25.5,2026-04-28T19:00:00,export,A-024-D-01
SNAP-0708,20,5.4,2026-04-12T09:00:00,export,C-012-B-03
SNAP-0709,20,25.2,2026-05-01T00:00:00,transshipment,D-009-E-02
SNAP-0710,20,21.2,2026-04-14T02:00:00,import,B-017-L-01
SNAP-0711,40,25.9,2026-05-06T17:00:00,transshipment,A-023-E-02
SNAP-0712,20,13.3,2026-05-01T20:00:00,export,C-020-I-01
SNAP-0713,20,11.7,2026-04-22T09:00:00,transshipment,C-020-F-01
SNAP-0714,20,27.0,2026-04-14T13:00:00,export,D-019-B-02
SNAP-0715,40,20.7,2026-04-16T11:00:00,transshipment,B-006-B-01
SNAP-0716,40,26.0,2026-05-07T14:00:00,import,C-018-I-01
SNAP-0717,40,26.4,2026-04-18T00:00:00,import,B-016-G-01
SNAP-0718,40,29.6,2026-05-03T09:00:00,export,A-001-F-02
SNAP-0719,40,11.2,2026-05-01T06:00:00,transshipment,A-016-B-01
SNAP-0720,40,18.3,2026-05-07T01:00:00,import,A-008-L-01
SNAP-0721,20,12.1,2026-04-29T14:00:00,import,C-001-C-02
SNAP-0722,40,11.8,2026-05-10T13:00:00,transshipment,D-013-J-03
SNAP-0723,40,28.2,2026-04-15T00:00:00,transshipment,C-013-C-01
SNAP-0724,20,15.9,2026-04-27T21:00:00,transshipment,D-003-D-02
SNAP-0725,20,24.7,2026-05-01T12:00:00,export,D-022-D-04
SNAP-0726,20,11.4,2026-05-03T17:00:00,import,A-023-H-03
SNAP-0727,20,5.3,2026-05-06T19:00:00,import,A-002-A-03
SNAP-0728,40,12.7,2026-04-30T18:00:00,import,B-010-L-02
SNAP-0729,40,16.6,2026-05-05T13:00:00,import,C-007-G-03
SNAP-0730,20,25.6,2026-04-24T04:00:00,transshipment,B-017-F-01
SNAP-0731,40,27.5,2026-04-13T00:00:00,import,C-018-K-02
SNAP-0732,40,10.9,2026-05-08T17:00:00,import,D-022-K-01
SNAP-0733,40,10.0,2026-04-22T05:00:00,transshipment,A-023-H-04
